candidate_id,customer_id,rm_id,product_code,need_signal,relationship_gap,wallet_share_proxy,digital_engagement_score,relationship_tenure_months,annual_turnover_try,employees,pd_12m,days_past_due,kyc_overdue_days,aml_alert_priority,beneficial_owner_complete,financials_fresh_flag,contact_permission,exporter_flag,importer_flag,size_band,sector,region,inflow_6m_try,outflow_6m_try,pos_volume_6m_try,payroll_6m_try,fx_inflow_6m_try,fx_outflow_6m_try,trade_flow_6m_try,average_deposit_balance_try,average_loan_balance_try,days_since_interaction,data_class,treatment_flag,propensity_probability,predicted_contact_uplift,reason_1,reason_2,reason_3,estimated_product_notional_try,gross_income_if_activated_try,funding_cost_if_activated_try,expected_loss_if_activated_try,allocated_capital_try,capital_charge_if_activated_try,servicing_cost_if_activated_try,risk_adjusted_profit_if_activated_try,raroc_if_activated,expected_incremental_profit_try,profitability_percentile,suppression_reason,eligible_flag,opportunity_score,policy_threshold_pass,recommendation_status,human_review_required,conversation_prompt,product_label,customer_rank_within_rm,monthly_contact_capacity,capacity_allocated_flag,work_status,task_id,task_sla_days,final_decision_owner,automated_sale_flag
OPP0009583,SME001329,RM032,CASH_MANAGEMENT,0.614111,0.750000,0.595908,69.810000,61,55047819.910000,32,0.028972,0,76,MEDIUM,True,True,True,False,False,SMALL,Transportation,Aegean,26046378.230000,22167165.510000,1320453.410000,5856113.340000,0.000000,0.000000,0.000000,740503.085000,2687404.916667,4,DERIVED_ANALYTICS,1,0.370330,0.121723,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,ESTABLISHED_RELATIONSHIP,44334331.020000,487677.640000,133002.990000,0.000000,106402.390000,19152.430000,7550.150000,327972.070000,3.082375,39501.690000,0.986797,,True,61.580000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,7.000000,50,True,CONTACT_DUE,TASK000271,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0007500,SME001333,RM041,PAYROLL_SERVICES,0.825326,0.750000,1.000000,49.250000,71,131178960.280000,223,0.004767,30,6,NONE,True,True,True,True,False,MEDIUM,Retail Trade,Marmara,69936609.090000,61440623.190000,32233880.380000,45077965.470000,15875349.500000,0.000000,8953793.070000,2352218.873333,5607826.690000,144,DERIVED_ANALYTICS,1,0.568208,0.085572,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,90155930.940000,1081871.170000,270467.790000,0.000000,216374.230000,38947.360000,14423.390000,758032.630000,3.503341,64446.120000,0.995096,,True,69.450000,True,MEDIUM_PRIORITY,False,Discuss payroll automation and employee banking needs.,Payroll Services,6.000000,55,True,CONTACT_DUE,TASK000272,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0009585,SME001334,RM009,CASH_MANAGEMENT,0.788117,0.875000,0.481067,79.850000,21,114151019.490000,66,0.008296,0,61,NONE,True,True,True,False,False,MEDIUM,Transportation,Marmara,61370724.760000,54900558.450000,2957481.520000,15958944.720000,0.000000,0.000000,0.000000,1994185.495000,7171142.945000,66,DERIVED_ANALYTICS,1,0.610794,0.017729,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,109801116.900000,1207812.290000,329403.350000,0.000000,263522.680000,47434.080000,17370.170000,813604.690000,3.087418,14004.490000,0.951875,,True,64.360000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,10.000000,69,True,CONTACT_DUE,TASK000273,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0009588,SME001340,RM014,CASH_MANAGEMENT,0.834986,0.750000,0.965749,81.130000,62,128572127.320000,82,0.010606,0,0,NONE,True,True,True,False,False,MEDIUM,Manufacturing,Eastern,76173028.550000,71330826.140000,3247437.620000,18521820.640000,0.000000,0.000000,0.000000,2636036.530000,5647676.955000,24,DERIVED_ANALYTICS,1,0.687595,0.046665,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,STRONG_PRODUCT_NEED_SIGNAL,142661652.280000,1569278.180000,427984.960000,0.000000,342387.970000,61629.830000,22299.250000,1057364.140000,3.088205,48921.610000,0.991054,,True,69.910000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,2.000000,69,True,CONTACT_DUE,TASK000274,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0003183,SME001351,RM036,POS_MERCHANT_ACQUIRING,0.508897,0.750000,1.000000,50.020000,19,41599997.840000,192,0.010408,0,79,NONE,True,True,True,True,False,MEDIUM,Healthcare,Marmara,24187103.880000,20816179.690000,11743305.020000,43784142.300000,7375624.540000,0.000000,3459860.170000,1095100.823333,2719551.228333,353,DERIVED_ANALYTICS,1,0.275776,0.086416,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,23486610.040000,305325.930000,70459.830000,0.000000,140919.660000,25365.540000,4422.990000,205077.570000,1.455280,17302.050000,0.962276,,True,52.620000,True,MEDIUM_PRIORITY,False,"Discuss merchant collections, settlement speed and acquiring economics.",POS & Merchant Acquiring,27.000000,68,True,CONTACT_DUE,TASK000275,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0009594,SME001353,RM009,CASH_MANAGEMENT,0.663500,0.875000,0.069875,66.280000,62,75376133.510000,159,0.022667,0,0,NONE,True,True,True,False,False,MEDIUM,Construction,Marmara,46397805.580000,41688330.280000,2270839.850000,36840989.160000,0.000000,0.000000,0.000000,1832556.591667,3835049.706667,262,DERIVED_ANALYTICS,1,0.450815,0.010053,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,ESTABLISHED_RELATIONSHIP,83376660.560000,917143.270000,250129.980000,0.000000,200103.990000,36018.720000,13406.500000,617588.070000,3.086336,5788.870000,0.904020,,True,54.950000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,29.000000,69,True,CONTACT_DUE,TASK000276,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0009598,SME001357,RM041,CASH_MANAGEMENT,0.490852,0.875000,0.085472,73.650000,129,14780220.890000,5,0.035132,0,0,LOW,True,False,True,True,False,MICRO,Wholesale Trade,Marmara,7888040.470000,7153627.440000,319840.530000,1102024.330000,2246842.920000,0.000000,1379860.460000,284847.341667,616914.376667,174,DERIVED_ANALYTICS,1,0.305042,0.074372,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,14307254.880000,157379.800000,42921.760000,0.000000,34337.410000,6180.730000,3046.090000,105231.220000,3.064623,7406.280000,0.918301,,True,52.530000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,29.000000,55,True,CONTACT_DUE,TASK000277,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0003189,SME001359,RM008,POS_MERCHANT_ACQUIRING,0.523276,1.000000,0.000000,48.340000,65,16881807.350000,3,0.067586,0,99,NONE,True,True,True,False,True,MICRO,Healthcare,Marmara,8707191.000000,7711889.580000,4861339.920000,538380.020000,0.000000,2054067.670000,1181446.210000,366024.030000,773922.436667,44,DERIVED_ANALYTICS,1,0.276916,0.063259,CROSS_BORDER_ACTIVITY,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,9722679.840000,126394.840000,29168.040000,0.000000,58336.080000,10500.490000,2358.400000,84367.910000,1.446239,4917.060000,0.892757,,True,52.140000,True,MEDIUM_PRIORITY,False,"Discuss merchant collections, settlement speed and acquiring economics.",POS & Merchant Acquiring,27.000000,69,True,CONTACT_DUE,TASK000278,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0009600,SME001360,RM036,CASH_MANAGEMENT,0.789596,0.750000,0.602560,54.260000,89,365682631.820000,80,0.023986,0,0,NONE,True,True,True,True,True,MEDIUM,Construction,Marmara,194087626.040000,167661989.920000,9751917.050000,15027535.430000,66793737.320000,33792837.660000,63671812.810000,6882143.263333,21511271.870000,9,DERIVED_ANALYTICS,1,0.574484,0.022474,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,MATERIAL_BUSINESS_SCALE,250000000.000000,2750000.000000,750000.000000,0.000000,600000.000000,108000.000000,38400.000000,1853600.000000,3.089333,41238.140000,0.987713,,True,63.060000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,11.000000,68,True,CONTACT_DUE,TASK000279,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0003195,SME001366,RM036,POS_MERCHANT_ACQUIRING,0.583741,0.500000,1.000000,86.160000,27,28757851.960000,11,0.023247,0,0,NONE,True,True,True,False,False,SMALL,Healthcare,Marmara,16497713.060000,15797608.560000,8384142.990000,2283280.420000,0.000000,0.000000,0.000000,793732.550000,1796465.900000,42,DERIVED_ANALYTICS,1,0.411814,0.130948,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,MATERIAL_BUSINESS_SCALE,16768285.980000,217987.720000,50304.860000,0.000000,100609.720000,18109.750000,3415.240000,146157.870000,1.452721,18719.140000,0.964540,,True,60.170000,True,MEDIUM_PRIORITY,False,"Discuss merchant collections, settlement speed and acquiring economics.",POS & Merchant Acquiring,16.000000,68,True,CONTACT_DUE,TASK000280,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0003200,SME001372,RM044,POS_MERCHANT_ACQUIRING,0.562835,0.875000,1.000000,84.610000,54,30040438.230000,3,0.052453,5,0,NONE,True,True,True,False,False,MICRO,Retail Trade,Eastern,16514833.320000,14007304.780000,7910595.090000,587978.390000,0.000000,0.000000,0.000000,456075.713333,1529102.940000,33,DERIVED_ANALYTICS,1,0.364431,0.096230,HIGH_DIGITAL_ENGAGEMENT,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,15821190.180000,205675.470000,47463.570000,0.000000,94927.140000,17086.890000,3273.180000,137851.830000,1.452186,12845.430000,0.947780,,True,58.510000,True,MEDIUM_PRIORITY,False,"Discuss merchant collections, settlement speed and acquiring economics.",POS & Merchant Acquiring,5.000000,50,True,CONTACT_DUE,TASK000281,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0009608,SME001373,RM008,CASH_MANAGEMENT,0.636158,0.625000,0.277701,79.820000,25,42942557.820000,25,0.062435,0,0,NONE,True,True,True,False,True,SMALL,Agriculture,Marmara,24526248.430000,20039202.730000,1121481.510000,4387072.890000,0.000000,5960572.590000,3028376.010000,965300.186667,2517620.993333,89,DERIVED_ANALYTICS,1,0.356229,0.064243,CROSS_BORDER_ACTIVITY,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,40078405.460000,440862.460000,120235.220000,0.000000,96188.170000,17313.870000,6911.760000,296401.610000,3.081477,18621.760000,0.964378,,True,54.790000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,18.000000,69,True,CONTACT_DUE,TASK000282,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0003202,SME001376,RM029,POS_MERCHANT_ACQUIRING,0.612575,0.750000,1.000000,83.800000,7,31903014.480000,32,0.022160,0,0,NONE,True,True,True,False,True,SMALL,Retail Trade,Marmara,19267984.860000,17381107.550000,10669733.230000,5848973.830000,0.000000,3737596.670000,2380692.650000,631548.490000,1606760.951667,25,DERIVED_ANALYTICS,1,0.356677,0.111884,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,21339466.460000,277413.060000,64018.400000,0.000000,128036.800000,23046.620000,4100.920000,186247.120000,1.454637,20418.010000,0.968043,,True,59.880000,True,MEDIUM_PRIORITY,False,"Discuss merchant collections, settlement speed and acquiring economics.",POS & Merchant Acquiring,15.000000,56,True,CONTACT_DUE,TASK000283,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0003204,SME001378,RM002,POS_MERCHANT_ACQUIRING,0.581672,0.750000,0.689330,61.160000,129,13408170.710000,6,0.038345,0,53,NONE,True,False,True,True,True,MICRO,Healthcare,Marmara,7089342.050000,5971652.500000,4393066.710000,1339954.440000,1283592.370000,1768945.400000,1696280.750000,300018.491667,570779.258333,27,DERIVED_ANALYTICS,1,0.423036,0.150126,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,8786133.420000,114219.730000,26358.400000,0.000000,52716.800000,9489.020000,2217.920000,76154.390000,1.444594,11012.780000,0.939373,,True,64.250000,True,MEDIUM_PRIORITY,False,"Discuss merchant collections, settlement speed and acquiring economics.",POS & Merchant Acquiring,8.000000,57,True,CONTACT_DUE,TASK000284,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0007529,SME001382,RM044,PAYROLL_SERVICES,0.596305,0.625000,0.388386,48.520000,58,29823051.450000,48,0.024496,0,0,NONE,True,True,True,True,True,SMALL,Agriculture,Eastern,15932927.930000,14166097.400000,1075107.140000,10713307.630000,3408922.020000,4576728.790000,5140417.210000,580624.546667,1509124.851667,35,DERIVED_ANALYTICS,1,0.315866,0.086665,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,21426615.260000,257119.380000,64279.850000,0.000000,51423.880000,9256.300000,4113.990000,179469.240000,3.489998,15133.790000,0.955648,,True,54.480000,True,MEDIUM_PRIORITY,False,Discuss payroll automation and employee banking needs.,Payroll Services,7.000000,50,True,CONTACT_DUE,TASK000285,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0007532,SME001385,RM006,PAYROLL_SERVICES,0.712349,0.750000,1.000000,82.330000,40,13665087.440000,46,0.021486,0,0,NONE,True,True,True,False,False,SMALL,Manufacturing,Aegean,7450089.560000,6534046.620000,320890.800000,9111262.220000,0.000000,0.000000,0.000000,317276.420000,635791.453333,112,DERIVED_ANALYTICS,1,0.477052,0.173409,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,MATERIAL_BUSINESS_SCALE,18222524.440000,218670.290000,54667.570000,0.000000,43734.060000,7872.130000,3633.380000,152497.210000,3.486921,26024.330000,0.976019,,True,71.610000,True,MEDIUM_PRIORITY,False,Discuss payroll automation and employee banking needs.,Payroll Services,2.000000,63,True,CONTACT_DUE,TASK000286,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0003210,SME001386,RM008,POS_MERCHANT_ACQUIRING,0.552015,0.750000,0.603282,55.700000,79,29145726.090000,15,0.032689,0,0,NONE,True,True,True,False,False,SMALL,Hospitality,Marmara,15892362.080000,13634704.880000,8768638.300000,2959316.410000,0.000000,0.000000,0.000000,610305.085000,1193373.596667,25,DERIVED_ANALYTICS,1,0.319714,0.071376,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,17537276.600000,227984.600000,52611.830000,0.000000,105223.660000,18940.260000,3530.590000,152901.920000,1.453113,10493.600000,0.937325,,True,53.170000,True,MEDIUM_PRIORITY,False,"Discuss merchant collections, settlement speed and acquiring economics.",POS & Merchant Acquiring,22.000000,69,True,CONTACT_DUE,TASK000287,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0003213,SME001389,RM002,POS_MERCHANT_ACQUIRING,0.512628,0.875000,0.044106,66.230000,52,11941054.960000,15,0.016701,15,0,NONE,True,True,True,False,False,SMALL,Retail Trade,Marmara,6619950.340000,6040242.920000,3347022.790000,3663945.430000,0.000000,0.000000,0.000000,216248.816667,701068.936667,58,DERIVED_ANALYTICS,1,0.292065,0.086520,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,6694045.580000,87022.590000,20082.140000,0.000000,40164.270000,7229.570000,1904.110000,57806.770000,1.439259,4581.430000,0.888931,,True,53.160000,True,MEDIUM_PRIORITY,False,"Discuss merchant collections, settlement speed and acquiring economics.",POS & Merchant Acquiring,27.000000,57,True,CONTACT_DUE,TASK000288,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0009619,SME001393,RM009,CASH_MANAGEMENT,0.648442,0.625000,1.000000,89.820000,88,32227492.850000,49,0.023385,0,0,NONE,True,True,True,False,True,SMALL,Agriculture,Marmara,18060338.030000,16310939.020000,522369.330000,9565169.250000,0.000000,4635078.080000,2135700.150000,618287.955000,2081267.510000,23,DERIVED_ANALYTICS,1,0.466874,0.086128,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,HIGH_DIGITAL_ENGAGEMENT,32621878.040000,358840.660000,97865.630000,0.000000,78292.510000,14092.650000,5793.280000,241089.100000,3.079338,20344.590000,0.967881,,True,60.630000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,17.000000,69,True,CONTACT_DUE,TASK000289,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0003217,SME001394,RM037,POS_MERCHANT_ACQUIRING,0.469784,1.000000,0.000000,49.140000,132,10999862.490000,6,0.043657,0,0,NONE,True,True,True,False,True,MICRO,Healthcare,Aegean,6552418.520000,5363419.140000,3254252.180000,1418567.840000,0.000000,1261468.550000,642024.710000,274648.373333,495978.625000,74,DERIVED_ANALYTICS,1,0.295015,0.099547,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,6508504.360000,84610.560000,19525.510000,0.000000,39051.030000,7029.190000,1876.280000,56179.580000,1.438620,5172.500000,0.895775,,True,54.860000,True,MEDIUM_PRIORITY,False,"Discuss merchant collections, settlement speed and acquiring economics.",POS & Merchant Acquiring,15.000000,47,True,CONTACT_DUE,TASK000290,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0003218,SME001396,RM002,POS_MERCHANT_ACQUIRING,0.579448,0.625000,1.000000,61.340000,133,77850442.740000,149,0.030979,0,0,NONE,True,True,True,True,True,MEDIUM,Hospitality,Marmara,42433689.490000,39016320.350000,22328789.420000,25055125.950000,10870676.110000,11395492.440000,12752226.450000,1420581.610000,2709457.123333,39,DERIVED_ANALYTICS,1,0.430790,0.083744,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,44657578.840000,580548.520000,133972.740000,0.000000,267945.470000,48230.180000,7598.640000,390746.960000,1.458308,32302.890000,0.982539,,True,58.010000,True,MEDIUM_PRIORITY,False,"Discuss merchant collections, settlement speed and acquiring economics.",POS & Merchant Acquiring,14.000000,57,True,CONTACT_DUE,TASK000291,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0009627,SME001404,RM029,CASH_MANAGEMENT,0.575180,1.000000,0.000000,85.990000,21,19708137.740000,15,0.007499,0,23,NONE,True,True,True,True,False,SMALL,Manufacturing,Marmara,10199895.120000,8827107.490000,319646.450000,3259576.030000,2707932.460000,0.000000,1226483.840000,416041.078333,790267.245000,45,DERIVED_ANALYTICS,1,0.326602,0.167531,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,17654214.980000,194196.360000,52962.640000,0.000000,42370.120000,7626.620000,3548.130000,130058.970000,3.069592,21368.960000,0.970198,,True,65.650000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,6.000000,56,True,CONTACT_DUE,TASK000292,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0009630,SME001410,RM028,CASH_MANAGEMENT,0.629400,0.750000,0.609882,89.810000,96,27231188.740000,47,0.040723,0,156,NONE,True,False,True,False,True,SMALL,Construction,Eastern,15230082.870000,13949304.510000,671741.380000,10426627.750000,0.000000,3866693.820000,1907264.260000,569467.980000,1491458.121667,40,DERIVED_ANALYTICS,1,0.461172,0.096865,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,HIGH_DIGITAL_ENGAGEMENT,27898609.020000,306884.700000,83695.830000,0.000000,66956.660000,12052.200000,5084.790000,206051.880000,3.077392,19539.310000,0.965833,,True,62.210000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,2.000000,66,True,CONTACT_DUE,TASK000293,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0009633,SME001413,RM029,CASH_MANAGEMENT,0.562687,0.875000,0.067801,67.680000,32,38515835.360000,29,0.030083,0,0,NONE,True,True,True,False,False,SMALL,Agriculture,Marmara,19550428.690000,16302862.990000,1316084.900000,5252750.350000,0.000000,0.000000,0.000000,788457.491667,1905479.898333,106,DERIVED_ANALYTICS,1,0.291599,0.051897,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,32605725.980000,358662.990000,97817.180000,0.000000,78253.740000,14085.670000,5790.860000,240969.280000,3.079332,12085.580000,0.943576,,True,52.120000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,33.000000,56,True,CONTACT_DUE,TASK000294,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0009636,SME001417,RM038,CASH_MANAGEMENT,0.544551,0.875000,1.000000,73.450000,130,26423533.540000,30,0.090197,0,94,NONE,True,True,True,False,True,SMALL,Construction,Aegean,12026227.480000,10026957.750000,391500.830000,7354356.080000,0.000000,2720387.170000,1295479.730000,445844.161667,1446475.743333,210,DERIVED_ANALYTICS,1,0.339717,0.105484,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,MATERIAL_BUSINESS_SCALE,20053915.500000,220593.070000,60161.750000,0.000000,48129.400000,8663.290000,3908.090000,147859.940000,3.072133,15176.930000,0.955756,,True,58.300000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,9.000000,62,True,CONTACT_DUE,TASK000295,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0003241,SME001428,RM022,POS_MERCHANT_ACQUIRING,0.596832,0.875000,1.000000,83.490000,127,53726792.230000,43,0.015052,60,0,NONE,True,True,True,False,False,SMALL,Retail Trade,Central Anatolia,28082227.850000,26161176.600000,14161991.690000,10641041.330000,0.000000,0.000000,0.000000,1180466.915000,2825698.888333,37,DERIVED_ANALYTICS,1,0.502229,0.116064,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,28323983.380000,368211.780000,84971.950000,0.000000,169943.900000,30589.900000,5148.600000,247501.330000,1.456371,28306.050000,0.978659,,True,66.010000,True,MEDIUM_PRIORITY,False,"Discuss merchant collections, settlement speed and acquiring economics.",POS & Merchant Acquiring,1.000000,46,True,CONTACT_DUE,TASK000296,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0009644,SME001431,RM008,CASH_MANAGEMENT,0.516861,0.750000,1.000000,54.200000,114,41952072.190000,40,0.032565,30,43,NONE,True,True,True,False,False,SMALL,Healthcare,Marmara,23625499.430000,21407121.010000,11710024.820000,8569496.930000,0.000000,0.000000,0.000000,675893.640000,1596254.438333,104,DERIVED_ANALYTICS,1,0.322253,0.089174,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,42814242.020000,470956.660000,128442.730000,0.000000,102754.180000,18495.750000,7322.140000,316696.040000,3.082075,27820.970000,0.978282,,True,54.820000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,17.000000,69,True,CONTACT_DUE,TASK000297,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0003244,SME001432,RM019,POS_MERCHANT_ACQUIRING,0.543280,0.500000,1.000000,92.900000,104,7330694.900000,38,0.019655,0,0,NONE,True,True,True,False,False,SMALL,Retail Trade,Aegean,4023560.880000,3495936.890000,1995936.330000,7773087.100000,0.000000,0.000000,0.000000,132151.156667,434791.158333,280,DERIVED_ANALYTICS,1,0.411211,0.171905,ESTABLISHED_RELATIONSHIP,HIGH_DIGITAL_ENGAGEMENT,LOWER_CREDIT_RISK_SIGNAL,3991872.660000,51894.340000,11975.620000,0.000000,23951.240000,4311.220000,1498.780000,34108.720000,1.424090,5443.470000,0.899493,,True,61.770000,True,MEDIUM_PRIORITY,False,"Discuss merchant collections, settlement speed and acquiring economics.",POS & Merchant Acquiring,7.000000,70,True,CONTACT_DUE,TASK000298,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0007571,SME001441,RM029,PAYROLL_SERVICES,0.708849,0.625000,1.000000,48.970000,47,124347671.710000,169,0.045045,0,0,LOW,True,True,True,True,False,MEDIUM,Hospitality,Marmara,62152920.150000,57367310.990000,30633493.130000,34839263.080000,21827584.670000,0.000000,14314866.100000,2145863.271667,7553099.865000,110,DERIVED_ANALYTICS,1,0.416154,0.063919,CROSS_BORDER_ACTIVITY,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,69678526.160000,836142.310000,209035.580000,0.000000,167228.460000,30101.120000,11351.780000,585653.830000,3.502118,37014.310000,0.985342,,True,58.650000,True,MEDIUM_PRIORITY,False,Discuss payroll automation and employee banking needs.,Payroll Services,18.000000,56,True,CONTACT_DUE,TASK000299,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0009652,SME001445,RM029,CASH_MANAGEMENT,0.560433,1.000000,0.000000,47.240000,44,75255686.980000,13,0.013371,0,3,NONE,True,True,True,False,False,SMALL,Technology,Marmara,38196304.220000,34538299.310000,2627615.950000,2656155.880000,0.000000,0.000000,0.000000,1689779.636667,5430698.880000,298,DERIVED_ANALYTICS,1,0.287163,0.045681,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,STRONG_PRODUCT_NEED_SIGNAL,69076598.620000,759842.580000,207229.800000,0.000000,165783.840000,29841.090000,11261.490000,511510.200000,3.085404,22946.360000,0.972354,,True,53.130000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,32.000000,56,True,CONTACT_DUE,TASK000300,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0009658,SME001453,RM006,CASH_MANAGEMENT,0.657655,0.750000,0.109769,82.310000,111,46558518.180000,79,0.019751,30,0,NONE,True,True,True,True,False,MEDIUM,Technology,Aegean,24102743.170000,23880782.450000,1169042.210000,14340263.830000,6300256.350000,0.000000,3271817.090000,735112.425000,2368126.810000,57,DERIVED_ANALYTICS,1,0.577145,0.116974,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,47761564.900000,525377.210000,143284.690000,0.000000,114627.760000,20633.000000,8064.230000,353395.290000,3.082982,40917.900000,0.987497,,True,68.740000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,3.000000,63,True,CONTACT_DUE,TASK000301,10,AUTHORISED_RELATIONSHIP_MANAGER,False
