candidate_id,customer_id,rm_id,product_code,propensity_probability,predicted_contact_uplift,reason_1,reason_2,reason_3,data_class
OPP0012030,SME001536,RM022,TRADE_FINANCE,0.061861,0.010592,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0012031,SME001537,RM012,TRADE_FINANCE,0.049668,0.008767,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0012032,SME001538,RM012,TRADE_FINANCE,0.053488,0.018822,MATERIAL_BUSINESS_SCALE,ESTABLISHED_RELATIONSHIP,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0012033,SME001539,RM030,TRADE_FINANCE,0.229328,0.051578,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012034,SME001540,RM046,TRADE_FINANCE,0.124375,0.047137,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012035,SME001541,RM007,TRADE_FINANCE,0.226177,0.112291,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0012036,SME001543,RM030,TRADE_FINANCE,0.069155,0.020805,ESTABLISHED_RELATIONSHIP,HIGH_DIGITAL_ENGAGEMENT,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012037,SME001544,RM006,TRADE_FINANCE,0.048577,0.027140,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,ESTABLISHED_RELATIONSHIP,DERIVED_ANALYTICS
OPP0012038,SME001545,RM038,TRADE_FINANCE,0.151021,0.076713,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012039,SME001546,RM029,TRADE_FINANCE,0.052136,0.012349,HIGH_DIGITAL_ENGAGEMENT,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012040,SME001547,RM047,TRADE_FINANCE,0.145948,0.058990,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012041,SME001548,RM034,TRADE_FINANCE,0.221497,0.068946,CROSS_BORDER_ACTIVITY,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0012042,SME001549,RM033,TRADE_FINANCE,0.062086,0.017084,HIGH_DIGITAL_ENGAGEMENT,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012043,SME001551,RM036,TRADE_FINANCE,0.299411,0.083359,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0012044,SME001552,RM033,TRADE_FINANCE,0.047236,0.019757,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0012045,SME001554,RM037,TRADE_FINANCE,0.066492,0.017051,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0012046,SME001555,RM035,TRADE_FINANCE,0.051969,0.018901,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0012047,SME001556,RM039,TRADE_FINANCE,0.058582,0.018199,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0012048,SME001557,RM025,TRADE_FINANCE,0.061826,0.003981,HIGH_DIGITAL_ENGAGEMENT,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012049,SME001558,RM004,TRADE_FINANCE,0.119552,0.033024,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012050,SME001559,RM036,TRADE_FINANCE,0.092136,0.021525,ESTABLISHED_RELATIONSHIP,HIGH_DIGITAL_ENGAGEMENT,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012051,SME001560,RM041,TRADE_FINANCE,0.201901,0.064776,CROSS_BORDER_ACTIVITY,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012052,SME001561,RM029,TRADE_FINANCE,0.051540,0.006071,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012053,SME001562,RM015,TRADE_FINANCE,0.047758,0.019829,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0012054,SME001563,RM008,TRADE_FINANCE,0.071768,0.023555,ESTABLISHED_RELATIONSHIP,HIGH_DIGITAL_ENGAGEMENT,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012055,SME001564,RM002,TRADE_FINANCE,0.048944,0.012333,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012056,SME001565,RM028,TRADE_FINANCE,0.063487,0.021077,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012057,SME001566,RM002,TRADE_FINANCE,0.204761,0.080948,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012058,SME001567,RM046,TRADE_FINANCE,0.051828,0.011652,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012059,SME001568,RM006,TRADE_FINANCE,0.044059,0.015950,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0012060,SME001570,RM041,TRADE_FINANCE,0.045339,0.011270,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012061,SME001571,RM043,TRADE_FINANCE,0.177895,0.083732,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012062,SME001573,RM030,TRADE_FINANCE,0.057785,0.009613,HIGH_DIGITAL_ENGAGEMENT,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012063,SME001574,RM035,TRADE_FINANCE,0.069920,0.016985,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012064,SME001576,RM021,TRADE_FINANCE,0.059522,0.016290,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012065,SME001578,RM003,TRADE_FINANCE,0.052699,0.019028,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012066,SME001579,RM034,TRADE_FINANCE,0.050616,0.026372,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0012067,SME001580,RM031,TRADE_FINANCE,0.040128,0.007801,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012068,SME001581,RM041,TRADE_FINANCE,0.055162,0.019693,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012069,SME001582,RM013,TRADE_FINANCE,0.064332,0.015082,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0012070,SME001583,RM009,TRADE_FINANCE,0.099745,0.048297,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0012071,SME001584,RM044,TRADE_FINANCE,0.116643,0.005648,CROSS_BORDER_ACTIVITY,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012072,SME001586,RM008,TRADE_FINANCE,0.186976,0.081046,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0012073,SME001587,RM044,TRADE_FINANCE,0.064907,0.013761,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0012074,SME001588,RM030,TRADE_FINANCE,0.152381,0.033330,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012075,SME001589,RM022,TRADE_FINANCE,0.116693,0.005875,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012076,SME001590,RM007,TRADE_FINANCE,0.057209,0.022813,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012077,SME001591,RM019,TRADE_FINANCE,0.108506,0.062045,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012078,SME001592,RM037,TRADE_FINANCE,0.057418,0.022968,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0012079,SME001593,RM029,TRADE_FINANCE,0.163383,0.082080,CROSS_BORDER_ACTIVITY,HIGH_DIGITAL_ENGAGEMENT,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012080,SME001594,RM017,TRADE_FINANCE,0.037839,0.007354,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012081,SME001595,RM019,TRADE_FINANCE,0.069412,0.041797,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012082,SME001598,RM031,TRADE_FINANCE,0.163259,0.065556,CROSS_BORDER_ACTIVITY,HIGH_DIGITAL_ENGAGEMENT,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012083,SME001599,RM002,TRADE_FINANCE,0.057582,0.024129,LOWER_CREDIT_RISK_SIGNAL,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012084,SME001600,RM006,TRADE_FINANCE,0.075151,0.033010,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012085,SME001601,RM046,TRADE_FINANCE,0.118864,0.045470,CROSS_BORDER_ACTIVITY,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0012086,SME001602,RM047,TRADE_FINANCE,0.056681,0.014756,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012087,SME001603,RM015,TRADE_FINANCE,0.041331,0.013505,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012088,SME001605,RM022,TRADE_FINANCE,0.225657,0.107434,CROSS_BORDER_ACTIVITY,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012089,SME001606,RM011,TRADE_FINANCE,0.074060,0.008076,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012090,SME001607,RM023,TRADE_FINANCE,0.057834,0.008736,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012091,SME001608,RM012,TRADE_FINANCE,0.060692,0.021506,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0012092,SME001609,RM013,TRADE_FINANCE,0.175541,0.043540,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012093,SME001610,RM047,TRADE_FINANCE,0.268295,0.073180,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012094,SME001611,RM007,TRADE_FINANCE,0.060582,0.020202,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012095,SME001612,RM004,TRADE_FINANCE,0.053022,0.020538,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0012096,SME001613,RM047,TRADE_FINANCE,0.060029,0.019047,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012097,SME001614,RM041,TRADE_FINANCE,0.036264,0.006853,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,ESTABLISHED_RELATIONSHIP,DERIVED_ANALYTICS
OPP0012098,SME001615,RM035,TRADE_FINANCE,0.133567,0.019699,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012099,SME001616,RM019,TRADE_FINANCE,0.073198,0.034022,ESTABLISHED_RELATIONSHIP,HIGH_DIGITAL_ENGAGEMENT,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012100,SME001617,RM038,TRADE_FINANCE,0.045040,0.023154,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,ESTABLISHED_RELATIONSHIP,DERIVED_ANALYTICS
OPP0012101,SME001618,RM012,TRADE_FINANCE,0.047552,0.007567,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,ESTABLISHED_RELATIONSHIP,DERIVED_ANALYTICS
OPP0012102,SME001619,RM036,TRADE_FINANCE,0.073148,0.035268,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012103,SME001621,RM027,TRADE_FINANCE,0.243087,0.003001,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012104,SME001622,RM035,TRADE_FINANCE,0.108819,0.054507,CROSS_BORDER_ACTIVITY,HIGH_DIGITAL_ENGAGEMENT,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012105,SME001623,RM011,TRADE_FINANCE,0.042801,0.008973,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012106,SME001624,RM020,TRADE_FINANCE,0.065249,0.014058,ESTABLISHED_RELATIONSHIP,HIGH_DIGITAL_ENGAGEMENT,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012107,SME001625,RM029,TRADE_FINANCE,0.179966,0.039196,CROSS_BORDER_ACTIVITY,ESTABLISHED_RELATIONSHIP,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0012108,SME001626,RM033,TRADE_FINANCE,0.062478,0.021931,ESTABLISHED_RELATIONSHIP,HIGH_DIGITAL_ENGAGEMENT,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012109,SME001627,RM016,TRADE_FINANCE,0.220542,0.012127,CROSS_BORDER_ACTIVITY,HIGH_DIGITAL_ENGAGEMENT,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012110,SME001628,RM030,TRADE_FINANCE,0.162672,0.028817,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012111,SME001629,RM018,TRADE_FINANCE,0.151176,0.076730,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012112,SME001630,RM015,TRADE_FINANCE,0.057514,0.009745,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012113,SME001631,RM032,TRADE_FINANCE,0.080451,0.044411,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012114,SME001633,RM047,TRADE_FINANCE,0.048565,0.003891,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012115,SME001634,RM005,TRADE_FINANCE,0.159190,0.082294,CROSS_BORDER_ACTIVITY,HIGH_DIGITAL_ENGAGEMENT,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012116,SME001635,RM015,TRADE_FINANCE,0.034880,0.006295,MATERIAL_BUSINESS_SCALE,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012117,SME001636,RM021,TRADE_FINANCE,0.042966,0.005244,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0012118,SME001637,RM034,TRADE_FINANCE,0.037343,0.015485,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0012119,SME001639,RM034,TRADE_FINANCE,0.050161,0.015231,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012120,SME001640,RM035,TRADE_FINANCE,0.135763,0.055020,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0012121,SME001642,RM036,TRADE_FINANCE,0.059503,0.018791,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0012122,SME001643,RM042,TRADE_FINANCE,0.069244,0.012456,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012123,SME001644,RM010,TRADE_FINANCE,0.054253,0.015826,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,ESTABLISHED_RELATIONSHIP,DERIVED_ANALYTICS
OPP0012124,SME001645,RM008,TRADE_FINANCE,0.051252,0.010878,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012125,SME001647,RM041,TRADE_FINANCE,0.059316,0.025931,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,ESTABLISHED_RELATIONSHIP,DERIVED_ANALYTICS
OPP0012126,SME001648,RM008,TRADE_FINANCE,0.110652,0.009180,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012127,SME001649,RM008,TRADE_FINANCE,0.066943,0.024725,HIGH_DIGITAL_ENGAGEMENT,MATERIAL_BUSINESS_SCALE,ESTABLISHED_RELATIONSHIP,DERIVED_ANALYTICS
OPP0012128,SME001650,RM015,TRADE_FINANCE,0.100059,0.040687,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012129,SME001651,RM043,TRADE_FINANCE,0.238448,0.058143,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0012130,SME001652,RM009,TRADE_FINANCE,0.151760,0.085348,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012131,SME001655,RM022,TRADE_FINANCE,0.133028,0.038686,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012132,SME001656,RM008,TRADE_FINANCE,0.058473,0.018801,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012133,SME001657,RM007,TRADE_FINANCE,0.122306,0.037069,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012134,SME001658,RM009,TRADE_FINANCE,0.057341,0.010710,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012135,SME001659,RM031,TRADE_FINANCE,0.047075,0.004424,HIGH_DIGITAL_ENGAGEMENT,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012136,SME001660,RM011,TRADE_FINANCE,0.067296,0.015530,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012137,SME001662,RM036,TRADE_FINANCE,0.026319,-0.000431,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0012138,SME001663,RM035,TRADE_FINANCE,0.149246,0.019982,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012139,SME001664,RM012,TRADE_FINANCE,0.050902,0.004377,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012140,SME001665,RM037,TRADE_FINANCE,0.334164,0.102742,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,HIGH_DIGITAL_ENGAGEMENT,DERIVED_ANALYTICS
OPP0012141,SME001666,RM047,TRADE_FINANCE,0.063838,0.021960,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012142,SME001667,RM037,TRADE_FINANCE,0.066097,0.028381,ESTABLISHED_RELATIONSHIP,HIGH_DIGITAL_ENGAGEMENT,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012143,SME001668,RM010,TRADE_FINANCE,0.083158,0.021278,LOWER_CREDIT_RISK_SIGNAL,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012144,SME001669,RM007,TRADE_FINANCE,0.402932,0.127358,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012145,SME001670,RM030,TRADE_FINANCE,0.032790,0.003056,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,ESTABLISHED_RELATIONSHIP,DERIVED_ANALYTICS
OPP0012146,SME001671,RM010,TRADE_FINANCE,0.059825,0.025234,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012147,SME001672,RM034,TRADE_FINANCE,0.039968,0.016892,LOWER_CREDIT_RISK_SIGNAL,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012148,SME001673,RM002,TRADE_FINANCE,0.139210,0.041849,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012149,SME001675,RM036,TRADE_FINANCE,0.048604,0.017317,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012150,SME001676,RM030,TRADE_FINANCE,0.125366,0.054979,CROSS_BORDER_ACTIVITY,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012151,SME001677,RM033,TRADE_FINANCE,0.145068,0.024416,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012152,SME001678,RM030,TRADE_FINANCE,0.090701,0.016914,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
OPP0012153,SME001680,RM040,TRADE_FINANCE,0.059087,0.001546,ESTABLISHED_RELATIONSHIP,HIGH_DIGITAL_ENGAGEMENT,LOWER_CREDIT_RISK_SIGNAL,DERIVED_ANALYTICS
OPP0012154,SME001682,RM040,TRADE_FINANCE,0.103494,0.026489,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,DERIVED_ANALYTICS
