customer_id,pd_12m,internal_rating,days_past_due,stage,kyc_review_due_date,aml_alert_priority,beneficial_owner_complete,financials_fresh_flag,data_class
SME001561,0.029413,R03,15,1,2027-10-12,NONE,True,True,CONTROLLED_SYNTHETIC
SME001562,0.034217,R03,0,1,2027-07-13,NONE,True,False,CONTROLLED_SYNTHETIC
SME001563,0.054819,R04,0,1,2026-06-21,NONE,True,True,CONTROLLED_SYNTHETIC
SME001564,0.054471,R04,0,1,2027-01-31,NONE,True,True,CONTROLLED_SYNTHETIC
SME001565,0.036242,R03,0,1,2026-09-26,MEDIUM,True,True,CONTROLLED_SYNTHETIC
SME001566,0.019276,R02,0,1,2026-06-17,LOW,True,True,CONTROLLED_SYNTHETIC
SME001567,0.052805,R04,0,1,2026-09-17,LOW,True,True,CONTROLLED_SYNTHETIC
SME001568,0.035013,R03,0,1,2026-07-02,NONE,True,True,CONTROLLED_SYNTHETIC
SME001569,0.052580,R04,0,1,2026-10-23,NONE,True,False,CONTROLLED_SYNTHETIC
SME001570,0.048672,R04,15,1,2026-01-31,NONE,True,True,CONTROLLED_SYNTHETIC
SME001571,0.029525,R03,0,1,2026-08-14,NONE,True,True,CONTROLLED_SYNTHETIC
SME001572,0.046063,R04,0,1,2026-01-29,NONE,True,True,CONTROLLED_SYNTHETIC
SME001573,0.064868,R04,0,1,2027-04-20,NONE,True,True,CONTROLLED_SYNTHETIC
SME001574,0.026763,R03,0,1,2027-04-03,NONE,True,True,CONTROLLED_SYNTHETIC
SME001575,0.021941,R02,0,1,2027-02-10,NONE,True,False,CONTROLLED_SYNTHETIC
SME001576,0.072599,R05,5,1,2027-01-01,NONE,True,True,CONTROLLED_SYNTHETIC
SME001577,0.031207,R03,0,1,2027-07-28,NONE,True,True,CONTROLLED_SYNTHETIC
SME001578,0.018503,R02,0,1,2026-02-25,NONE,True,True,CONTROLLED_SYNTHETIC
SME001579,0.047410,R04,0,1,2026-04-27,NONE,True,True,CONTROLLED_SYNTHETIC
SME001580,0.043558,R03,0,1,2026-12-19,NONE,True,False,CONTROLLED_SYNTHETIC
SME001581,0.022318,R02,5,1,2026-03-26,NONE,True,True,CONTROLLED_SYNTHETIC
SME001582,0.031352,R03,0,1,2026-11-01,NONE,True,True,CONTROLLED_SYNTHETIC
SME001583,0.051570,R04,0,1,2027-06-11,NONE,True,True,CONTROLLED_SYNTHETIC
SME001584,0.046692,R04,0,1,2026-09-16,NONE,True,True,CONTROLLED_SYNTHETIC
SME001585,0.054291,R04,0,1,2026-05-29,LOW,True,True,CONTROLLED_SYNTHETIC
SME001586,0.016704,R02,0,1,2026-08-05,NONE,True,True,CONTROLLED_SYNTHETIC
SME001587,0.037479,R03,0,1,2027-01-19,NONE,True,False,CONTROLLED_SYNTHETIC
SME001588,0.021549,R02,0,1,2027-02-08,NONE,True,True,CONTROLLED_SYNTHETIC
SME001589,0.022228,R02,0,1,2026-02-23,NONE,True,True,CONTROLLED_SYNTHETIC
SME001590,0.024395,R03,30,2,2027-08-03,NONE,True,True,CONTROLLED_SYNTHETIC
SME001591,0.044743,R03,0,1,2026-05-27,NONE,True,True,CONTROLLED_SYNTHETIC
SME001592,0.017616,R02,90,3,2027-04-21,NONE,True,True,CONTROLLED_SYNTHETIC
SME001593,0.032834,R03,90,3,2026-06-16,NONE,True,True,CONTROLLED_SYNTHETIC
SME001594,0.051752,R04,0,1,2026-05-16,NONE,True,True,CONTROLLED_SYNTHETIC
SME001595,0.035374,R03,5,1,2027-09-24,NONE,True,True,CONTROLLED_SYNTHETIC
SME001596,0.014252,R02,0,1,2026-05-06,NONE,True,True,CONTROLLED_SYNTHETIC
SME001597,0.061002,R04,0,1,2026-07-31,NONE,True,True,CONTROLLED_SYNTHETIC
SME001598,0.039905,R03,0,1,2025-12-13,NONE,True,True,CONTROLLED_SYNTHETIC
SME001599,0.011919,R02,0,1,2026-07-04,NONE,True,True,CONTROLLED_SYNTHETIC
SME001600,0.045724,R04,0,1,2027-08-04,NONE,True,True,CONTROLLED_SYNTHETIC
SME001601,0.079188,R05,0,1,2026-02-25,NONE,True,True,CONTROLLED_SYNTHETIC
SME001602,0.041739,R03,0,1,2027-05-31,NONE,True,True,CONTROLLED_SYNTHETIC
SME001603,0.078720,R05,0,1,2027-07-12,NONE,True,True,CONTROLLED_SYNTHETIC
SME001604,0.021340,R02,5,1,2026-03-13,NONE,True,True,CONTROLLED_SYNTHETIC
SME001605,0.026934,R03,0,1,2026-03-29,NONE,True,True,CONTROLLED_SYNTHETIC
SME001606,0.033329,R03,0,1,2025-12-10,NONE,True,True,CONTROLLED_SYNTHETIC
SME001607,0.040116,R03,0,1,2026-08-05,NONE,True,True,CONTROLLED_SYNTHETIC
SME001608,0.015758,R02,0,1,2026-04-25,NONE,True,True,CONTROLLED_SYNTHETIC
SME001609,0.019214,R02,0,1,2026-03-20,HIGH,True,True,CONTROLLED_SYNTHETIC
SME001610,0.008058,R02,0,1,2026-11-01,NONE,True,True,CONTROLLED_SYNTHETIC
SME001611,0.026132,R03,0,1,2027-06-12,NONE,True,True,CONTROLLED_SYNTHETIC
SME001612,0.048063,R04,0,1,2026-11-01,NONE,True,True,CONTROLLED_SYNTHETIC
SME001613,0.056555,R04,0,1,2027-04-03,NONE,True,True,CONTROLLED_SYNTHETIC
SME001614,0.010728,R02,0,1,2027-05-09,NONE,True,False,CONTROLLED_SYNTHETIC
SME001615,0.039745,R03,5,1,2026-10-30,NONE,True,True,CONTROLLED_SYNTHETIC
SME001616,0.062314,R04,0,1,2026-12-12,MEDIUM,True,True,CONTROLLED_SYNTHETIC
SME001617,0.031105,R03,0,1,2027-03-19,NONE,True,True,CONTROLLED_SYNTHETIC
SME001618,0.041933,R03,0,1,2026-06-24,NONE,True,True,CONTROLLED_SYNTHETIC
SME001619,0.030248,R03,0,1,2027-01-25,NONE,True,True,CONTROLLED_SYNTHETIC
SME001620,0.043552,R03,0,1,2026-04-21,NONE,True,True,CONTROLLED_SYNTHETIC
SME001621,0.002854,R02,0,1,2026-01-03,MEDIUM,True,False,CONTROLLED_SYNTHETIC
SME001622,0.047445,R04,0,1,2026-09-08,NONE,True,False,CONTROLLED_SYNTHETIC
SME001623,0.032586,R03,0,1,2027-05-20,NONE,True,True,CONTROLLED_SYNTHETIC
SME001624,0.037621,R03,0,1,2026-01-19,NONE,True,True,CONTROLLED_SYNTHETIC
SME001625,0.022389,R02,0,1,2026-10-22,MEDIUM,True,True,CONTROLLED_SYNTHETIC
SME001626,0.048315,R04,0,1,2027-03-13,NONE,True,True,CONTROLLED_SYNTHETIC
SME001627,0.049796,R04,0,1,2026-10-18,NONE,True,True,CONTROLLED_SYNTHETIC
SME001628,0.058868,R04,15,1,2026-10-29,NONE,True,True,CONTROLLED_SYNTHETIC
SME001629,0.017564,R02,0,1,2027-01-21,NONE,True,True,CONTROLLED_SYNTHETIC
SME001630,0.042466,R03,0,1,2026-01-25,LOW,True,True,CONTROLLED_SYNTHETIC
SME001631,0.049495,R04,0,1,2027-03-29,NONE,True,True,CONTROLLED_SYNTHETIC
SME001632,0.028614,R03,0,1,2027-01-18,NONE,True,True,CONTROLLED_SYNTHETIC
SME001633,0.036299,R03,30,2,2026-08-24,NONE,True,True,CONTROLLED_SYNTHETIC
SME001634,0.078233,R05,15,1,2026-08-07,NONE,True,True,CONTROLLED_SYNTHETIC
SME001635,0.092909,R06,0,1,2026-12-31,NONE,True,False,CONTROLLED_SYNTHETIC
SME001636,0.026444,R03,0,1,2027-01-11,NONE,True,False,CONTROLLED_SYNTHETIC
SME001637,0.050196,R04,0,1,2026-11-29,NONE,True,True,CONTROLLED_SYNTHETIC
SME001638,0.047248,R04,0,1,2026-08-15,NONE,True,True,CONTROLLED_SYNTHETIC
SME001639,0.020687,R02,0,1,2026-06-13,NONE,True,True,CONTROLLED_SYNTHETIC
SME001640,0.010692,R02,0,1,2027-05-12,NONE,True,False,CONTROLLED_SYNTHETIC
SME001641,0.051337,R04,0,1,2027-08-06,LOW,True,True,CONTROLLED_SYNTHETIC
SME001642,0.074154,R05,0,1,2026-04-21,NONE,True,True,CONTROLLED_SYNTHETIC
SME001643,0.020609,R02,5,1,2027-04-10,NONE,True,True,CONTROLLED_SYNTHETIC
SME001644,0.010666,R02,0,1,2026-03-25,NONE,True,True,CONTROLLED_SYNTHETIC
SME001645,0.048400,R04,0,1,2026-05-17,NONE,True,False,CONTROLLED_SYNTHETIC
SME001646,0.054166,R04,5,1,2026-04-17,NONE,True,True,CONTROLLED_SYNTHETIC
SME001647,0.031356,R03,0,1,2026-01-29,NONE,True,True,CONTROLLED_SYNTHETIC
SME001648,0.018570,R02,5,1,2027-04-05,NONE,True,True,CONTROLLED_SYNTHETIC
SME001649,0.064711,R04,0,1,2026-08-20,NONE,True,True,CONTROLLED_SYNTHETIC
SME001650,0.058466,R04,0,1,2027-06-30,NONE,True,True,CONTROLLED_SYNTHETIC
SME001651,0.046257,R04,0,1,2026-10-23,NONE,True,True,CONTROLLED_SYNTHETIC
SME001652,0.017594,R02,0,1,2027-04-03,HIGH,True,True,CONTROLLED_SYNTHETIC
SME001653,0.013994,R02,5,1,2026-10-24,NONE,True,True,CONTROLLED_SYNTHETIC
SME001654,0.045212,R03,0,1,2026-06-26,NONE,True,True,CONTROLLED_SYNTHETIC
SME001655,0.050391,R04,0,1,2027-05-21,MEDIUM,True,True,CONTROLLED_SYNTHETIC
SME001656,0.029451,R03,0,1,2027-09-26,NONE,True,False,CONTROLLED_SYNTHETIC
SME001657,0.030851,R03,5,1,2025-12-04,NONE,True,True,CONTROLLED_SYNTHETIC
SME001658,0.059780,R04,5,1,2027-01-02,NONE,True,True,CONTROLLED_SYNTHETIC
SME001659,0.054406,R04,0,1,2026-10-28,NONE,True,True,CONTROLLED_SYNTHETIC
SME001660,0.029686,R03,0,1,2026-09-19,NONE,True,True,CONTROLLED_SYNTHETIC
SME001661,0.019035,R02,5,1,2026-11-14,NONE,True,True,CONTROLLED_SYNTHETIC
SME001662,0.063836,R04,0,1,2027-01-14,NONE,True,False,CONTROLLED_SYNTHETIC
SME001663,0.040040,R03,0,1,2027-02-21,NONE,True,True,CONTROLLED_SYNTHETIC
SME001664,0.051378,R04,0,1,2026-01-21,MEDIUM,True,True,CONTROLLED_SYNTHETIC
SME001665,0.037732,R03,0,1,2026-08-05,NONE,True,False,CONTROLLED_SYNTHETIC
SME001666,0.023405,R03,0,1,2026-12-18,NONE,True,True,CONTROLLED_SYNTHETIC
SME001667,0.044100,R03,0,1,2026-12-12,MEDIUM,True,True,CONTROLLED_SYNTHETIC
SME001668,0.005955,R02,0,1,2027-02-03,NONE,True,True,CONTROLLED_SYNTHETIC
SME001669,0.003373,R02,0,1,2026-03-19,NONE,True,True,CONTROLLED_SYNTHETIC
SME001670,0.047654,R04,0,1,2026-05-12,NONE,True,True,CONTROLLED_SYNTHETIC
SME001671,0.052483,R04,5,1,2027-07-13,NONE,True,True,CONTROLLED_SYNTHETIC
SME001672,0.013783,R02,0,1,2025-12-13,NONE,True,True,CONTROLLED_SYNTHETIC
SME001673,0.031854,R03,0,1,2026-04-16,NONE,True,False,CONTROLLED_SYNTHETIC
SME001674,0.120476,R07,0,1,2026-07-29,NONE,True,True,CONTROLLED_SYNTHETIC
SME001675,0.062409,R04,90,3,2026-12-15,NONE,True,False,CONTROLLED_SYNTHETIC
SME001676,0.052097,R04,0,1,2026-06-20,NONE,True,False,CONTROLLED_SYNTHETIC
SME001677,0.029004,R03,15,1,2027-03-05,NONE,True,True,CONTROLLED_SYNTHETIC
SME001678,0.016834,R02,0,1,2027-09-16,NONE,True,True,CONTROLLED_SYNTHETIC
SME001679,0.024530,R03,0,1,2026-06-16,NONE,True,True,CONTROLLED_SYNTHETIC
SME001680,0.053511,R04,15,1,2027-01-04,NONE,True,True,CONTROLLED_SYNTHETIC
SME001681,0.038196,R03,0,1,2026-05-16,NONE,True,True,CONTROLLED_SYNTHETIC
SME001682,0.035464,R03,0,1,2026-02-14,NONE,True,True,CONTROLLED_SYNTHETIC
SME001683,0.046292,R04,15,1,2027-08-28,NONE,True,True,CONTROLLED_SYNTHETIC
SME001684,0.078424,R05,0,1,2026-04-04,NONE,True,True,CONTROLLED_SYNTHETIC
SME001685,0.071169,R05,0,1,2026-08-25,NONE,True,True,CONTROLLED_SYNTHETIC
SME001686,0.043958,R03,30,2,2027-01-20,NONE,True,True,CONTROLLED_SYNTHETIC
SME001687,0.033723,R03,0,1,2027-08-28,NONE,True,True,CONTROLLED_SYNTHETIC
SME001688,0.059419,R04,0,1,2026-09-19,NONE,True,True,CONTROLLED_SYNTHETIC
SME001689,0.033041,R03,0,1,2026-05-21,NONE,True,True,CONTROLLED_SYNTHETIC
SME001690,0.002000,R02,30,2,2026-12-29,NONE,True,True,CONTROLLED_SYNTHETIC
SME001691,0.049745,R04,0,1,2027-01-12,NONE,True,True,CONTROLLED_SYNTHETIC
SME001692,0.029391,R03,0,1,2027-01-04,NONE,True,True,CONTROLLED_SYNTHETIC
SME001693,0.047347,R04,0,1,2027-01-18,NONE,True,True,CONTROLLED_SYNTHETIC
SME001694,0.038467,R03,0,1,2026-11-01,NONE,True,True,CONTROLLED_SYNTHETIC
SME001695,0.055939,R04,0,1,2027-05-02,NONE,True,True,CONTROLLED_SYNTHETIC
SME001696,0.019144,R02,0,1,2026-06-05,LOW,True,True,CONTROLLED_SYNTHETIC
SME001697,0.024411,R03,0,1,2026-12-11,NONE,True,True,CONTROLLED_SYNTHETIC
SME001698,0.037822,R03,0,1,2025-12-23,NONE,True,True,CONTROLLED_SYNTHETIC
SME001699,0.038027,R03,0,1,2027-03-26,NONE,True,True,CONTROLLED_SYNTHETIC
SME001700,0.029796,R03,0,1,2026-03-08,NONE,True,True,CONTROLLED_SYNTHETIC
SME001701,0.027997,R03,0,1,2027-07-07,NONE,False,False,CONTROLLED_SYNTHETIC
SME001702,0.060744,R04,0,1,2026-10-16,NONE,True,True,CONTROLLED_SYNTHETIC
SME001703,0.037381,R03,0,1,2026-01-26,LOW,True,True,CONTROLLED_SYNTHETIC
SME001704,0.106627,R06,0,1,2027-08-09,NONE,False,True,CONTROLLED_SYNTHETIC
SME001705,0.022848,R03,15,1,2027-08-07,NONE,True,True,CONTROLLED_SYNTHETIC
SME001706,0.082616,R05,0,1,2027-09-29,NONE,True,True,CONTROLLED_SYNTHETIC
SME001707,0.031316,R03,15,1,2026-10-13,NONE,True,True,CONTROLLED_SYNTHETIC
SME001708,0.025361,R03,0,1,2026-05-03,HIGH,True,True,CONTROLLED_SYNTHETIC
SME001709,0.010775,R02,0,1,2026-07-17,NONE,True,True,CONTROLLED_SYNTHETIC
SME001710,0.053502,R04,0,1,2026-08-15,NONE,True,True,CONTROLLED_SYNTHETIC
SME001711,0.033791,R03,0,1,2027-04-12,NONE,True,False,CONTROLLED_SYNTHETIC
SME001712,0.021480,R02,0,1,2026-04-03,NONE,True,True,CONTROLLED_SYNTHETIC
SME001713,0.004122,R02,0,1,2027-04-17,NONE,True,True,CONTROLLED_SYNTHETIC
SME001714,0.034269,R03,0,1,2026-04-06,NONE,True,True,CONTROLLED_SYNTHETIC
SME001715,0.015953,R02,0,1,2027-04-25,NONE,True,True,CONTROLLED_SYNTHETIC
SME001716,0.034980,R03,0,1,2027-08-19,NONE,True,True,CONTROLLED_SYNTHETIC
SME001717,0.065327,R04,30,2,2026-11-01,NONE,True,True,CONTROLLED_SYNTHETIC
SME001718,0.032803,R03,0,1,2026-10-04,MEDIUM,True,True,CONTROLLED_SYNTHETIC
SME001719,0.035742,R03,0,1,2027-07-08,NONE,True,False,CONTROLLED_SYNTHETIC
SME001720,0.028988,R03,0,1,2025-12-22,NONE,True,True,CONTROLLED_SYNTHETIC
SME001721,0.046368,R04,0,1,2026-01-30,NONE,True,True,CONTROLLED_SYNTHETIC
SME001722,0.016446,R02,15,1,2027-08-22,NONE,True,True,CONTROLLED_SYNTHETIC
SME001723,0.071997,R05,0,1,2026-09-16,NONE,True,True,CONTROLLED_SYNTHETIC
SME001724,0.051836,R04,0,1,2026-01-08,NONE,True,True,CONTROLLED_SYNTHETIC
SME001725,0.032383,R03,0,1,2026-09-21,NONE,True,True,CONTROLLED_SYNTHETIC
SME001726,0.015794,R02,0,1,2027-02-17,NONE,True,True,CONTROLLED_SYNTHETIC
SME001727,0.022241,R02,0,1,2026-11-30,MEDIUM,True,True,CONTROLLED_SYNTHETIC
SME001728,0.043277,R03,0,1,2027-04-01,NONE,True,True,CONTROLLED_SYNTHETIC
SME001729,0.007199,R02,0,1,2026-02-28,NONE,True,True,CONTROLLED_SYNTHETIC
SME001730,0.054598,R04,0,1,2026-01-24,NONE,True,False,CONTROLLED_SYNTHETIC
SME001731,0.036891,R03,0,1,2026-02-18,NONE,True,True,CONTROLLED_SYNTHETIC
SME001732,0.020960,R02,0,1,2026-08-13,NONE,False,True,CONTROLLED_SYNTHETIC
SME001733,0.028172,R03,0,1,2027-06-21,MEDIUM,True,True,CONTROLLED_SYNTHETIC
SME001734,0.019146,R02,0,1,2027-07-23,NONE,True,True,CONTROLLED_SYNTHETIC
SME001735,0.015901,R02,0,1,2026-02-19,NONE,True,True,CONTROLLED_SYNTHETIC
SME001736,0.096695,R06,0,1,2026-09-15,NONE,True,True,CONTROLLED_SYNTHETIC
SME001737,0.046753,R04,0,1,2027-01-29,NONE,True,False,CONTROLLED_SYNTHETIC
SME001738,0.052042,R04,0,1,2027-03-17,NONE,True,True,CONTROLLED_SYNTHETIC
SME001739,0.027611,R03,0,1,2026-04-30,NONE,True,False,CONTROLLED_SYNTHETIC
SME001740,0.036266,R03,0,1,2027-02-23,NONE,True,True,CONTROLLED_SYNTHETIC
SME001741,0.032388,R03,0,1,2026-09-18,NONE,True,True,CONTROLLED_SYNTHETIC
SME001742,0.062130,R04,5,1,2026-04-28,LOW,True,True,CONTROLLED_SYNTHETIC
SME001743,0.015725,R02,0,1,2027-10-01,LOW,True,True,CONTROLLED_SYNTHETIC
SME001744,0.020268,R02,30,2,2027-05-29,NONE,True,True,CONTROLLED_SYNTHETIC
SME001745,0.061643,R04,0,1,2027-07-31,NONE,True,True,CONTROLLED_SYNTHETIC
SME001746,0.033614,R03,0,1,2026-12-05,NONE,True,True,CONTROLLED_SYNTHETIC
SME001747,0.121438,R07,15,1,2026-09-25,NONE,False,True,CONTROLLED_SYNTHETIC
SME001748,0.025510,R03,0,1,2025-12-22,NONE,True,True,CONTROLLED_SYNTHETIC
SME001749,0.108983,R06,0,1,2027-01-11,NONE,True,False,CONTROLLED_SYNTHETIC
SME001750,0.025509,R03,0,1,2027-01-25,NONE,True,True,CONTROLLED_SYNTHETIC
SME001751,0.015113,R02,0,1,2027-07-15,NONE,True,True,CONTROLLED_SYNTHETIC
SME001752,0.034005,R03,0,1,2026-08-04,NONE,True,True,CONTROLLED_SYNTHETIC
SME001753,0.055313,R04,0,1,2027-02-04,NONE,True,True,CONTROLLED_SYNTHETIC
SME001754,0.031379,R03,0,1,2027-02-15,NONE,True,True,CONTROLLED_SYNTHETIC
SME001755,0.055475,R04,60,2,2026-06-17,NONE,True,True,CONTROLLED_SYNTHETIC
SME001756,0.040291,R03,0,1,2025-12-09,NONE,True,True,CONTROLLED_SYNTHETIC
SME001757,0.022054,R02,0,1,2026-10-19,NONE,True,False,CONTROLLED_SYNTHETIC
SME001758,0.030971,R03,0,1,2026-03-16,NONE,True,True,CONTROLLED_SYNTHETIC
SME001759,0.008417,R02,0,1,2026-11-09,NONE,True,True,CONTROLLED_SYNTHETIC
SME001760,0.032764,R03,0,1,2026-03-06,NONE,True,False,CONTROLLED_SYNTHETIC
SME001761,0.038709,R03,0,1,2027-09-30,NONE,True,True,CONTROLLED_SYNTHETIC
SME001762,0.032836,R03,0,1,2026-02-20,NONE,True,True,CONTROLLED_SYNTHETIC
SME001763,0.053103,R04,0,1,2026-10-02,NONE,True,False,CONTROLLED_SYNTHETIC
SME001764,0.063146,R04,0,1,2025-12-30,NONE,True,True,CONTROLLED_SYNTHETIC
SME001765,0.061065,R04,0,1,2026-05-09,NONE,False,True,CONTROLLED_SYNTHETIC
SME001766,0.055943,R04,5,1,2027-06-15,NONE,True,True,CONTROLLED_SYNTHETIC
SME001767,0.026526,R03,0,1,2027-03-20,NONE,True,True,CONTROLLED_SYNTHETIC
SME001768,0.037374,R03,0,1,2026-04-16,NONE,True,True,CONTROLLED_SYNTHETIC
SME001769,0.009889,R02,0,1,2027-06-04,NONE,True,True,CONTROLLED_SYNTHETIC
SME001770,0.032283,R03,0,1,2026-04-24,NONE,True,True,CONTROLLED_SYNTHETIC
SME001771,0.006246,R02,0,1,2026-02-10,NONE,True,True,CONTROLLED_SYNTHETIC
SME001772,0.050972,R04,0,1,2026-06-11,NONE,False,True,CONTROLLED_SYNTHETIC
SME001773,0.045953,R04,0,1,2026-03-24,NONE,True,True,CONTROLLED_SYNTHETIC
SME001774,0.022060,R02,0,1,2026-07-22,NONE,True,True,CONTROLLED_SYNTHETIC
SME001775,0.034992,R03,0,1,2025-12-05,NONE,True,True,CONTROLLED_SYNTHETIC
SME001776,0.030754,R03,0,1,2026-01-29,NONE,True,True,CONTROLLED_SYNTHETIC
SME001777,0.036369,R03,0,1,2027-06-14,NONE,True,True,CONTROLLED_SYNTHETIC
SME001778,0.032144,R03,0,1,2026-12-22,NONE,True,True,CONTROLLED_SYNTHETIC
SME001779,0.047878,R04,0,1,2027-05-31,NONE,True,True,CONTROLLED_SYNTHETIC
SME001780,0.048742,R04,0,1,2027-06-08,NONE,True,True,CONTROLLED_SYNTHETIC
SME001781,0.027770,R03,0,1,2027-04-14,NONE,True,True,CONTROLLED_SYNTHETIC
SME001782,0.030400,R03,5,1,2025-12-25,NONE,True,True,CONTROLLED_SYNTHETIC
SME001783,0.046415,R04,5,1,2027-03-15,NONE,True,True,CONTROLLED_SYNTHETIC
SME001784,0.029273,R03,0,1,2027-08-02,NONE,True,True,CONTROLLED_SYNTHETIC
SME001785,0.047360,R04,0,1,2027-01-29,NONE,True,True,CONTROLLED_SYNTHETIC
SME001786,0.062880,R04,15,1,2026-12-23,NONE,True,True,CONTROLLED_SYNTHETIC
SME001787,0.013864,R02,0,1,2026-05-05,NONE,True,True,CONTROLLED_SYNTHETIC
SME001788,0.053039,R04,5,1,2027-07-30,NONE,True,True,CONTROLLED_SYNTHETIC
SME001789,0.050191,R04,0,1,2026-06-12,NONE,True,False,CONTROLLED_SYNTHETIC
SME001790,0.053880,R04,0,1,2026-01-24,NONE,False,True,CONTROLLED_SYNTHETIC
SME001791,0.052938,R04,0,1,2026-10-06,NONE,True,True,CONTROLLED_SYNTHETIC
SME001792,0.043165,R03,0,1,2027-09-21,NONE,True,True,CONTROLLED_SYNTHETIC
SME001793,0.050282,R04,0,1,2027-07-13,NONE,True,True,CONTROLLED_SYNTHETIC
SME001794,0.082690,R05,0,1,2026-11-20,NONE,True,True,CONTROLLED_SYNTHETIC
SME001795,0.048969,R04,0,1,2027-08-09,NONE,True,False,CONTROLLED_SYNTHETIC
SME001796,0.018503,R02,0,1,2026-11-05,NONE,True,True,CONTROLLED_SYNTHETIC
SME001797,0.022374,R02,0,1,2027-04-04,NONE,True,True,CONTROLLED_SYNTHETIC
SME001798,0.008806,R02,0,1,2027-01-18,NONE,True,True,CONTROLLED_SYNTHETIC
SME001799,0.036591,R03,0,1,2027-09-25,NONE,True,True,CONTROLLED_SYNTHETIC
SME001800,0.043550,R03,0,1,2026-03-16,NONE,True,True,CONTROLLED_SYNTHETIC
SME001801,0.061457,R04,0,1,2026-04-04,NONE,True,False,CONTROLLED_SYNTHETIC
SME001802,0.016195,R02,0,1,2027-03-26,NONE,True,False,CONTROLLED_SYNTHETIC
SME001803,0.060685,R04,0,1,2026-11-05,NONE,True,True,CONTROLLED_SYNTHETIC
SME001804,0.010881,R02,0,1,2027-03-05,NONE,True,True,CONTROLLED_SYNTHETIC
SME001805,0.036565,R03,0,1,2026-06-20,NONE,True,False,CONTROLLED_SYNTHETIC
SME001806,0.031204,R03,0,1,2026-02-09,NONE,True,True,CONTROLLED_SYNTHETIC
SME001807,0.037841,R03,0,1,2027-02-23,NONE,True,True,CONTROLLED_SYNTHETIC
SME001808,0.035631,R03,0,1,2025-12-31,NONE,True,True,CONTROLLED_SYNTHETIC
SME001809,0.019783,R02,0,1,2027-08-19,LOW,True,True,CONTROLLED_SYNTHETIC
SME001810,0.032473,R03,0,1,2027-04-23,NONE,True,True,CONTROLLED_SYNTHETIC
SME001811,0.049653,R04,0,1,2027-03-16,NONE,True,True,CONTROLLED_SYNTHETIC
SME001812,0.045124,R03,0,1,2026-09-22,NONE,True,True,CONTROLLED_SYNTHETIC
SME001813,0.027472,R03,0,1,2026-07-04,NONE,True,True,CONTROLLED_SYNTHETIC
SME001814,0.033038,R03,0,1,2027-08-24,MEDIUM,True,True,CONTROLLED_SYNTHETIC
SME001815,0.043394,R03,5,1,2027-09-13,NONE,True,False,CONTROLLED_SYNTHETIC
SME001816,0.028891,R03,0,1,2026-11-06,LOW,True,True,CONTROLLED_SYNTHETIC
SME001817,0.025322,R03,0,1,2027-09-07,NONE,True,True,CONTROLLED_SYNTHETIC
SME001818,0.038718,R03,30,2,2026-08-18,NONE,True,True,CONTROLLED_SYNTHETIC
SME001819,0.021616,R02,0,1,2026-08-30,NONE,True,True,CONTROLLED_SYNTHETIC
SME001820,0.025755,R03,0,1,2026-09-13,NONE,True,False,CONTROLLED_SYNTHETIC
SME001821,0.049977,R04,0,1,2027-05-20,NONE,True,True,CONTROLLED_SYNTHETIC
SME001822,0.060060,R04,0,1,2026-08-05,NONE,True,True,CONTROLLED_SYNTHETIC
SME001823,0.019998,R02,60,2,2027-09-29,NONE,True,False,CONTROLLED_SYNTHETIC
SME001824,0.053617,R04,0,1,2027-02-06,NONE,True,True,CONTROLLED_SYNTHETIC
SME001825,0.060060,R04,0,1,2026-08-15,NONE,True,True,CONTROLLED_SYNTHETIC
SME001826,0.043311,R03,0,1,2026-12-11,NONE,True,True,CONTROLLED_SYNTHETIC
SME001827,0.031437,R03,0,1,2027-01-10,NONE,True,True,CONTROLLED_SYNTHETIC
SME001828,0.036350,R03,15,1,2027-07-10,NONE,True,True,CONTROLLED_SYNTHETIC
SME001829,0.091223,R06,15,1,2026-03-09,NONE,True,True,CONTROLLED_SYNTHETIC
SME001830,0.027911,R03,0,1,2026-11-18,NONE,True,True,CONTROLLED_SYNTHETIC
SME001831,0.028007,R03,5,1,2027-01-06,NONE,True,True,CONTROLLED_SYNTHETIC
SME001832,0.044547,R03,0,1,2026-06-05,NONE,False,True,CONTROLLED_SYNTHETIC
SME001833,0.058912,R04,0,1,2027-02-19,NONE,True,True,CONTROLLED_SYNTHETIC
SME001834,0.067619,R04,30,2,2027-10-12,NONE,True,False,CONTROLLED_SYNTHETIC
SME001835,0.024054,R03,0,1,2027-08-04,NONE,True,True,CONTROLLED_SYNTHETIC
SME001836,0.065125,R04,0,1,2027-01-17,LOW,True,True,CONTROLLED_SYNTHETIC
SME001837,0.024465,R03,15,1,2027-01-31,NONE,True,True,CONTROLLED_SYNTHETIC
SME001838,0.074613,R05,5,1,2026-08-24,NONE,True,True,CONTROLLED_SYNTHETIC
SME001839,0.056793,R04,0,1,2026-04-17,NONE,True,True,CONTROLLED_SYNTHETIC
SME001840,0.053159,R04,5,1,2027-06-02,NONE,True,True,CONTROLLED_SYNTHETIC
SME001841,0.033617,R03,5,1,2026-02-12,NONE,True,True,CONTROLLED_SYNTHETIC
SME001842,0.046884,R04,0,1,2027-07-05,NONE,True,True,CONTROLLED_SYNTHETIC
SME001843,0.055275,R04,0,1,2026-07-27,NONE,True,True,CONTROLLED_SYNTHETIC
