customer_id,customer_label,rm_id,region,sector,size_band,legal_form,onboarding_date,relationship_tenure_months,annual_turnover_try,employees,exporter_flag,importer_flag,digital_engagement_score,contact_permission,preferred_channel,data_class
SME001375,Synthetic SME 001375,RM015,Marmara,Agriculture,MICRO,JOINT_STOCK,2017-10-13,106,13834376.000000,4,False,False,83.650000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME001376,Synthetic SME 001376,RM029,Marmara,Retail Trade,SMALL,LIMITED,2026-01-10,7,31903014.480000,32,False,True,83.800000,True,BRANCH,CONTROLLED_SYNTHETIC
SME001377,Synthetic SME 001377,RM041,Marmara,Professional Services,SMALL,LIMITED,2022-08-29,47,43832385.660000,14,True,False,78.100000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001378,Synthetic SME 001378,RM002,Marmara,Healthcare,MICRO,JOINT_STOCK,2015-11-14,129,13408170.710000,6,True,True,61.160000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001379,Synthetic SME 001379,RM041,Marmara,Hospitality,MICRO,SOLE_PROPRIETOR,2017-01-11,115,10124795.690000,8,False,False,61.400000,False,RM_CALL,CONTROLLED_SYNTHETIC
SME001380,Synthetic SME 001380,RM035,Central Anatolia,Technology,MICRO,LIMITED,2021-03-02,65,3919804.120000,8,False,False,72.240000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME001381,Synthetic SME 001381,RM019,Aegean,Transportation,MICRO,JOINT_STOCK,2019-08-03,84,17100042.050000,4,False,False,73.650000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001382,Synthetic SME 001382,RM044,Eastern,Agriculture,SMALL,LIMITED,2021-09-27,58,29823051.450000,48,True,True,48.520000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001383,Synthetic SME 001383,RM038,Aegean,Transportation,MICRO,SOLE_PROPRIETOR,2018-09-08,95,4535679.040000,8,False,False,58.350000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001384,Synthetic SME 001384,RM027,Eastern,Professional Services,SMALL,LIMITED,2026-02-09,6,77881431.630000,28,False,False,91.540000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001385,Synthetic SME 001385,RM006,Aegean,Manufacturing,SMALL,LIMITED,2023-04-11,40,13665087.440000,46,False,False,82.330000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001386,Synthetic SME 001386,RM008,Marmara,Hospitality,SMALL,SOLE_PROPRIETOR,2019-12-31,79,29145726.090000,15,False,False,55.700000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001387,Synthetic SME 001387,RM026,Black Sea,Construction,MICRO,LIMITED,2023-09-17,35,12579824.450000,3,False,True,48.510000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME001388,Synthetic SME 001388,RM030,Central Anatolia,Transportation,MEDIUM,JOINT_STOCK,2023-09-27,34,43088559.680000,180,False,False,55.420000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001389,Synthetic SME 001389,RM002,Marmara,Retail Trade,SMALL,LIMITED,2022-04-11,52,11941054.960000,15,False,False,66.230000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME001390,Synthetic SME 001390,RM042,Mediterranean,Professional Services,MICRO,LIMITED,2022-04-01,52,1997714.700000,5,False,False,51.700000,True,BRANCH,CONTROLLED_SYNTHETIC
SME001391,Synthetic SME 001391,RM002,Marmara,Transportation,MICRO,LIMITED,2015-03-02,137,3499332.430000,7,False,False,66.120000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME001392,Synthetic SME 001392,RM028,Eastern,Agriculture,MICRO,LIMITED,2020-09-14,71,5478414.890000,8,False,False,64.230000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001393,Synthetic SME 001393,RM009,Marmara,Agriculture,SMALL,LIMITED,2019-03-31,88,32227492.850000,49,False,True,89.820000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME001394,Synthetic SME 001394,RM037,Aegean,Healthcare,MICRO,SOLE_PROPRIETOR,2015-08-02,132,10999862.490000,6,False,True,49.140000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001395,Synthetic SME 001395,RM034,Aegean,Wholesale Trade,MICRO,LIMITED,2021-01-21,66,4487940.120000,9,False,False,61.350000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME001396,Synthetic SME 001396,RM002,Marmara,Hospitality,MEDIUM,SOLE_PROPRIETOR,2015-07-04,133,77850442.740000,149,True,True,61.340000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME001397,Synthetic SME 001397,RM008,Marmara,Construction,MICRO,JOINT_STOCK,2017-07-25,108,5042980.390000,2,False,False,27.600000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001398,Synthetic SME 001398,RM006,Aegean,Manufacturing,MICRO,LIMITED,2024-11-05,21,11664435.900000,8,False,False,69.560000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME001399,Synthetic SME 001399,RM015,Marmara,Hospitality,MICRO,JOINT_STOCK,2025-02-04,18,8362197.310000,4,False,False,85.360000,True,BRANCH,CONTROLLED_SYNTHETIC
SME001400,Synthetic SME 001400,RM002,Marmara,Manufacturing,SMALL,LIMITED,2020-10-25,69,66156306.870000,13,False,True,35.250000,True,BRANCH,CONTROLLED_SYNTHETIC
SME001401,Synthetic SME 001401,RM009,Marmara,Professional Services,SMALL,LIMITED,2015-12-10,128,35764405.150000,45,False,False,73.200000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001402,Synthetic SME 001402,RM037,Aegean,Technology,SMALL,LIMITED,2024-09-11,23,21368005.420000,20,True,False,43.200000,True,BRANCH,CONTROLLED_SYNTHETIC
SME001403,Synthetic SME 001403,RM010,Central Anatolia,Transportation,MICRO,LIMITED,2018-07-09,97,2627776.990000,8,False,False,89.290000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME001404,Synthetic SME 001404,RM029,Marmara,Manufacturing,SMALL,LIMITED,2024-11-02,21,19708137.740000,15,True,False,85.990000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME001405,Synthetic SME 001405,RM034,Aegean,Wholesale Trade,MICRO,LIMITED,2023-02-09,42,1740056.960000,2,False,False,74.070000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME001406,Synthetic SME 001406,RM022,Central Anatolia,Hospitality,MICRO,LIMITED,2021-07-24,60,13108122.460000,5,False,False,69.120000,True,BRANCH,CONTROLLED_SYNTHETIC
SME001407,Synthetic SME 001407,RM010,Central Anatolia,Technology,MICRO,JOINT_STOCK,2024-04-22,27,7126169.380000,5,False,False,58.050000,True,BRANCH,CONTROLLED_SYNTHETIC
SME001408,Synthetic SME 001408,RM017,Aegean,Construction,MICRO,LIMITED,2024-09-01,23,7918504.380000,6,False,False,65.510000,True,BRANCH,CONTROLLED_SYNTHETIC
SME001409,Synthetic SME 001409,RM037,Aegean,Technology,MICRO,SOLE_PROPRIETOR,2017-03-10,113,8679308.270000,4,False,False,81.750000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME001410,Synthetic SME 001410,RM028,Eastern,Construction,SMALL,LIMITED,2018-08-01,96,27231188.740000,47,False,True,89.810000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001411,Synthetic SME 001411,RM021,Marmara,Wholesale Trade,MICRO,JOINT_STOCK,2022-06-11,50,9908495.360000,2,False,True,45.360000,True,BRANCH,CONTROLLED_SYNTHETIC
SME001412,Synthetic SME 001412,RM015,Marmara,Agriculture,MICRO,LIMITED,2020-05-17,75,27053104.440000,8,False,False,31.910000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME001413,Synthetic SME 001413,RM029,Marmara,Agriculture,SMALL,LIMITED,2023-12-18,32,38515835.360000,29,False,False,67.680000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001414,Synthetic SME 001414,RM033,Mediterranean,Transportation,MICRO,SOLE_PROPRIETOR,2024-09-12,23,15443028.850000,4,False,False,62.000000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001415,Synthetic SME 001415,RM007,Central Anatolia,Construction,MICRO,JOINT_STOCK,2016-02-20,125,9331623.970000,3,False,False,61.640000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001416,Synthetic SME 001416,RM009,Marmara,Agriculture,SMALL,LIMITED,2015-07-06,133,18637765.540000,25,False,False,43.060000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001417,Synthetic SME 001417,RM038,Aegean,Construction,SMALL,SOLE_PROPRIETOR,2015-10-05,130,26423533.540000,30,False,True,73.450000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001418,Synthetic SME 001418,RM004,Central Anatolia,Technology,MICRO,LIMITED,2018-05-20,99,7910800.220000,3,True,False,60.490000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001419,Synthetic SME 001419,RM029,Marmara,Construction,MICRO,LIMITED,2020-05-25,74,16994521.110000,4,False,False,50.460000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001420,Synthetic SME 001420,RM032,Aegean,Retail Trade,SMALL,LIMITED,2021-02-28,65,50259829.550000,38,False,False,28.700000,True,BRANCH,CONTROLLED_SYNTHETIC
SME001421,Synthetic SME 001421,RM026,Black Sea,Professional Services,MICRO,JOINT_STOCK,2017-01-14,115,2223218.120000,5,True,False,43.580000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001422,Synthetic SME 001422,RM002,Marmara,Transportation,SMALL,LIMITED,2023-05-13,39,26811456.810000,36,False,False,66.080000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME001423,Synthetic SME 001423,RM007,Central Anatolia,Professional Services,MICRO,JOINT_STOCK,2019-11-01,81,10011420.530000,8,True,False,60.340000,True,BRANCH,CONTROLLED_SYNTHETIC
SME001424,Synthetic SME 001424,RM004,Central Anatolia,Transportation,SMALL,LIMITED,2024-08-13,24,60019251.160000,12,True,False,37.900000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001425,Synthetic SME 001425,RM005,Eastern,Retail Trade,SMALL,SOLE_PROPRIETOR,2017-03-21,112,20343868.890000,35,False,False,65.140000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001426,Synthetic SME 001426,RM029,Marmara,Professional Services,MICRO,LIMITED,2026-03-11,5,12828244.770000,4,True,False,58.910000,True,BRANCH,CONTROLLED_SYNTHETIC
SME001427,Synthetic SME 001427,RM018,Mediterranean,Technology,SMALL,LIMITED,2017-08-31,107,11402380.580000,44,False,False,81.320000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001428,Synthetic SME 001428,RM022,Central Anatolia,Retail Trade,SMALL,SOLE_PROPRIETOR,2016-01-14,127,53726792.230000,43,False,False,83.490000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001429,Synthetic SME 001429,RM009,Marmara,Professional Services,SMALL,LIMITED,2021-05-09,63,15996751.750000,31,False,False,78.280000,True,BRANCH,CONTROLLED_SYNTHETIC
SME001430,Synthetic SME 001430,RM039,Eastern,Hospitality,MICRO,JOINT_STOCK,2015-05-10,135,17475253.200000,5,False,True,51.550000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME001431,Synthetic SME 001431,RM008,Marmara,Healthcare,SMALL,LIMITED,2017-02-04,114,41952072.190000,40,False,False,54.200000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001432,Synthetic SME 001432,RM019,Aegean,Retail Trade,SMALL,LIMITED,2017-12-08,104,7330694.900000,38,False,False,92.900000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME001433,Synthetic SME 001433,RM015,Marmara,Technology,SMALL,SOLE_PROPRIETOR,2017-07-01,109,12611309.540000,22,False,False,45.900000,False,RM_CALL,CONTROLLED_SYNTHETIC
SME001434,Synthetic SME 001434,RM010,Central Anatolia,Technology,MEDIUM,SOLE_PROPRIETOR,2016-04-18,124,176230279.090000,127,True,False,44.020000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001435,Synthetic SME 001435,RM015,Marmara,Hospitality,SMALL,JOINT_STOCK,2018-08-16,96,36379152.440000,41,True,False,89.010000,False,BRANCH,CONTROLLED_SYNTHETIC
SME001436,Synthetic SME 001436,RM009,Marmara,Healthcare,MICRO,LIMITED,2024-02-05,30,11866577.980000,8,False,False,96.520000,False,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME001437,Synthetic SME 001437,RM013,Black Sea,Manufacturing,MICRO,SOLE_PROPRIETOR,2024-10-03,22,3209146.420000,5,False,False,17.080000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001438,Synthetic SME 001438,RM009,Marmara,Technology,SMALL,SOLE_PROPRIETOR,2024-06-16,26,101812091.330000,25,False,False,59.960000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001439,Synthetic SME 001439,RM035,Central Anatolia,Professional Services,SMALL,SOLE_PROPRIETOR,2017-02-17,114,133771639.870000,46,False,False,60.330000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001440,Synthetic SME 001440,RM029,Marmara,Technology,SMALL,LIMITED,2023-03-18,41,4101403.220000,11,False,False,61.590000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001441,Synthetic SME 001441,RM029,Marmara,Hospitality,MEDIUM,LIMITED,2022-09-06,47,124347671.710000,169,True,False,48.970000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001442,Synthetic SME 001442,RM027,Eastern,Agriculture,SMALL,SOLE_PROPRIETOR,2024-01-06,31,27796652.380000,42,False,False,36.230000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME001443,Synthetic SME 001443,RM042,Mediterranean,Transportation,MICRO,JOINT_STOCK,2019-07-24,84,9059692.520000,2,True,False,66.650000,True,BRANCH,CONTROLLED_SYNTHETIC
SME001444,Synthetic SME 001444,RM015,Marmara,Wholesale Trade,MICRO,LIMITED,2018-01-16,103,7044230.540000,7,False,True,24.390000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME001445,Synthetic SME 001445,RM029,Marmara,Technology,SMALL,LIMITED,2022-12-04,44,75255686.980000,13,False,False,47.240000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001446,Synthetic SME 001446,RM002,Marmara,Technology,MEDIUM,LIMITED,2025-07-27,12,124969613.050000,226,True,True,58.370000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001447,Synthetic SME 001447,RM036,Marmara,Technology,MICRO,LIMITED,2023-11-19,33,11717082.680000,5,False,False,74.900000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001448,Synthetic SME 001448,RM046,Mediterranean,Professional Services,MEDIUM,LIMITED,2019-09-26,82,126453387.800000,179,True,True,55.190000,False,RM_CALL,CONTROLLED_SYNTHETIC
SME001449,Synthetic SME 001449,RM043,Mediterranean,Wholesale Trade,SMALL,LIMITED,2015-08-23,131,20876864.020000,24,False,False,41.210000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001450,Synthetic SME 001450,RM036,Marmara,Retail Trade,SMALL,LIMITED,2018-09-02,95,20781611.250000,15,False,False,78.810000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001451,Synthetic SME 001451,RM033,Mediterranean,Wholesale Trade,MICRO,SOLE_PROPRIETOR,2015-10-27,129,4901721.240000,8,False,True,66.800000,True,BRANCH,CONTROLLED_SYNTHETIC
SME001452,Synthetic SME 001452,RM018,Mediterranean,Healthcare,MICRO,JOINT_STOCK,2022-06-28,49,15156504.130000,9,False,False,61.440000,True,BRANCH,CONTROLLED_SYNTHETIC
SME001453,Synthetic SME 001453,RM006,Aegean,Technology,MEDIUM,JOINT_STOCK,2017-04-21,111,46558518.180000,79,True,False,82.310000,True,BRANCH,CONTROLLED_SYNTHETIC
SME001454,Synthetic SME 001454,RM042,Mediterranean,Healthcare,MEDIUM,SOLE_PROPRIETOR,2022-07-03,49,103210473.080000,63,False,True,69.030000,False,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME001455,Synthetic SME 001455,RM036,Marmara,Manufacturing,MICRO,SOLE_PROPRIETOR,2016-08-16,120,5856885.490000,4,False,True,26.270000,False,RM_CALL,CONTROLLED_SYNTHETIC
SME001456,Synthetic SME 001456,RM047,Central Anatolia,Technology,MICRO,LIMITED,2022-12-30,43,12393078.850000,9,False,True,83.060000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001457,Synthetic SME 001457,RM015,Marmara,Manufacturing,MICRO,JOINT_STOCK,2018-08-16,96,6768869.630000,8,False,False,63.650000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001458,Synthetic SME 001458,RM033,Mediterranean,Hospitality,MEDIUM,JOINT_STOCK,2019-09-28,82,335269929.820000,232,False,False,76.730000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001459,Synthetic SME 001459,RM030,Central Anatolia,Retail Trade,MICRO,SOLE_PROPRIETOR,2020-08-27,71,5229191.280000,3,False,False,58.390000,True,BRANCH,CONTROLLED_SYNTHETIC
SME001460,Synthetic SME 001460,RM042,Mediterranean,Retail Trade,MICRO,LIMITED,2015-06-28,133,9879903.610000,6,False,True,52.810000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME001461,Synthetic SME 001461,RM036,Marmara,Transportation,SMALL,JOINT_STOCK,2026-02-09,6,14689908.170000,12,True,False,42.140000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001462,Synthetic SME 001462,RM047,Central Anatolia,Manufacturing,SMALL,LIMITED,2016-03-12,125,20422128.830000,17,False,False,66.880000,True,BRANCH,CONTROLLED_SYNTHETIC
SME001463,Synthetic SME 001463,RM001,Mediterranean,Retail Trade,SMALL,LIMITED,2016-08-02,120,19123259.490000,42,True,False,59.790000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001464,Synthetic SME 001464,RM021,Marmara,Professional Services,SMALL,JOINT_STOCK,2023-10-15,34,20842637.380000,20,True,False,53.910000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME001465,Synthetic SME 001465,RM028,Eastern,Technology,SMALL,JOINT_STOCK,2018-11-05,93,23910643.890000,39,False,False,56.060000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME001466,Synthetic SME 001466,RM046,Mediterranean,Professional Services,MICRO,SOLE_PROPRIETOR,2016-06-02,122,16397246.220000,5,False,False,32.610000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME001467,Synthetic SME 001467,RM024,Eastern,Retail Trade,MICRO,LIMITED,2025-11-12,9,18076820.420000,5,False,False,66.020000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001468,Synthetic SME 001468,RM008,Marmara,Transportation,MICRO,SOLE_PROPRIETOR,2021-01-05,67,4279828.870000,5,False,False,31.700000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001469,Synthetic SME 001469,RM008,Marmara,Transportation,SMALL,LIMITED,2019-05-11,87,21176389.310000,11,False,False,78.050000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001470,Synthetic SME 001470,RM025,Black Sea,Professional Services,MICRO,LIMITED,2024-07-28,24,9654947.240000,7,True,False,40.220000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME001471,Synthetic SME 001471,RM008,Marmara,Construction,MICRO,SOLE_PROPRIETOR,2023-11-11,33,16455005.350000,9,False,False,64.470000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME001472,Synthetic SME 001472,RM030,Central Anatolia,Manufacturing,SMALL,LIMITED,2015-03-02,137,52646205.010000,10,False,False,74.820000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME001473,Synthetic SME 001473,RM008,Marmara,Retail Trade,MICRO,LIMITED,2025-01-05,19,21538376.900000,9,True,False,56.480000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME001474,Synthetic SME 001474,RM004,Central Anatolia,Transportation,SMALL,LIMITED,2024-12-22,19,25199563.860000,33,False,False,59.330000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001475,Synthetic SME 001475,RM029,Marmara,Healthcare,SMALL,JOINT_STOCK,2017-01-03,115,71300816.060000,34,False,False,58.850000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001476,Synthetic SME 001476,RM017,Aegean,Wholesale Trade,MICRO,SOLE_PROPRIETOR,2016-07-05,121,7026727.730000,9,False,False,89.420000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001477,Synthetic SME 001477,RM009,Marmara,Wholesale Trade,SMALL,LIMITED,2023-08-24,35,40361305.450000,33,True,False,71.690000,True,BRANCH,CONTROLLED_SYNTHETIC
SME001478,Synthetic SME 001478,RM001,Mediterranean,Transportation,MICRO,JOINT_STOCK,2020-05-11,75,11751477.130000,5,False,True,90.590000,True,BRANCH,CONTROLLED_SYNTHETIC
SME001479,Synthetic SME 001479,RM004,Central Anatolia,Agriculture,MICRO,LIMITED,2016-11-19,116,22047572.020000,9,False,False,91.700000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME001480,Synthetic SME 001480,RM025,Black Sea,Wholesale Trade,SMALL,LIMITED,2023-04-26,39,9216830.180000,39,False,False,65.470000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME001481,Synthetic SME 001481,RM046,Mediterranean,Healthcare,MICRO,JOINT_STOCK,2017-01-06,115,23381158.920000,6,False,False,79.900000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001482,Synthetic SME 001482,RM037,Aegean,Hospitality,MICRO,LIMITED,2026-02-04,6,11858639.230000,3,False,False,65.250000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001483,Synthetic SME 001483,RM027,Eastern,Technology,MICRO,LIMITED,2018-07-02,97,11951768.180000,7,False,False,57.430000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001484,Synthetic SME 001484,RM039,Eastern,Hospitality,MICRO,JOINT_STOCK,2017-01-11,115,5301790.460000,4,True,False,41.090000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME001485,Synthetic SME 001485,RM029,Marmara,Healthcare,MICRO,SOLE_PROPRIETOR,2022-08-21,47,3672719.620000,5,False,False,76.620000,True,BRANCH,CONTROLLED_SYNTHETIC
SME001486,Synthetic SME 001486,RM022,Central Anatolia,Construction,MICRO,LIMITED,2020-05-02,75,6105025.000000,6,True,True,67.510000,True,BRANCH,CONTROLLED_SYNTHETIC
SME001487,Synthetic SME 001487,RM012,Central Anatolia,Professional Services,SMALL,SOLE_PROPRIETOR,2021-08-01,60,34405060.370000,31,False,False,78.220000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001488,Synthetic SME 001488,RM016,Mediterranean,Professional Services,SMALL,LIMITED,2024-04-12,28,21504075.320000,20,True,False,50.810000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME001489,Synthetic SME 001489,RM012,Central Anatolia,Wholesale Trade,MICRO,SOLE_PROPRIETOR,2021-05-08,63,3317040.430000,8,False,False,69.920000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME001490,Synthetic SME 001490,RM030,Central Anatolia,Professional Services,MICRO,LIMITED,2023-11-06,33,3976489.730000,4,False,False,73.390000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME001491,Synthetic SME 001491,RM020,Mediterranean,Technology,MICRO,LIMITED,2018-01-27,102,9860316.300000,2,False,False,82.220000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME001492,Synthetic SME 001492,RM029,Marmara,Professional Services,MEDIUM,LIMITED,2019-11-01,81,119607637.220000,236,True,False,72.590000,True,BRANCH,CONTROLLED_SYNTHETIC
SME001493,Synthetic SME 001493,RM046,Mediterranean,Construction,MICRO,LIMITED,2015-10-17,130,6712328.340000,8,False,False,50.300000,True,BRANCH,CONTROLLED_SYNTHETIC
SME001494,Synthetic SME 001494,RM030,Central Anatolia,Healthcare,MEDIUM,JOINT_STOCK,2020-10-19,70,84512334.020000,137,True,False,87.250000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001495,Synthetic SME 001495,RM041,Marmara,Transportation,MICRO,SOLE_PROPRIETOR,2015-06-11,134,15404783.840000,8,False,False,30.600000,False,RM_CALL,CONTROLLED_SYNTHETIC
SME001496,Synthetic SME 001496,RM014,Eastern,Agriculture,SMALL,LIMITED,2020-09-19,70,60252846.070000,24,True,False,65.380000,False,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME001497,Synthetic SME 001497,RM019,Aegean,Professional Services,MICRO,LIMITED,2015-12-27,127,5272859.540000,6,False,True,64.720000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001498,Synthetic SME 001498,RM038,Aegean,Technology,MICRO,LIMITED,2025-10-23,9,10487597.990000,3,False,False,46.460000,True,BRANCH,CONTROLLED_SYNTHETIC
SME001499,Synthetic SME 001499,RM041,Marmara,Manufacturing,MEDIUM,LIMITED,2018-12-18,92,304900092.310000,170,False,True,78.970000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME001500,Synthetic SME 001500,RM020,Mediterranean,Professional Services,SMALL,LIMITED,2021-08-14,60,47858918.800000,25,False,False,61.830000,False,RM_CALL,CONTROLLED_SYNTHETIC
SME001501,Synthetic SME 001501,RM022,Central Anatolia,Transportation,MEDIUM,LIMITED,2016-08-23,119,38794502.030000,156,True,True,43.900000,True,BRANCH,CONTROLLED_SYNTHETIC
SME001502,Synthetic SME 001502,RM048,Eastern,Technology,MICRO,JOINT_STOCK,2019-09-01,83,3645691.480000,8,False,False,80.300000,True,BRANCH,CONTROLLED_SYNTHETIC
SME001503,Synthetic SME 001503,RM015,Marmara,Construction,SMALL,SOLE_PROPRIETOR,2018-06-10,98,15415643.640000,13,False,True,37.300000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001504,Synthetic SME 001504,RM010,Central Anatolia,Construction,MICRO,LIMITED,2025-01-18,19,8586204.540000,2,False,False,51.400000,False,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME001505,Synthetic SME 001505,RM039,Eastern,Wholesale Trade,MICRO,LIMITED,2016-02-22,125,4198755.490000,9,False,False,70.290000,True,BRANCH,CONTROLLED_SYNTHETIC
SME001506,Synthetic SME 001506,RM011,Black Sea,Professional Services,SMALL,SOLE_PROPRIETOR,2022-11-27,44,12298297.200000,29,False,False,57.860000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME001507,Synthetic SME 001507,RM004,Central Anatolia,Manufacturing,MICRO,SOLE_PROPRIETOR,2020-08-06,72,8684623.040000,8,True,False,97.960000,True,BRANCH,CONTROLLED_SYNTHETIC
SME001508,Synthetic SME 001508,RM024,Eastern,Agriculture,SMALL,SOLE_PROPRIETOR,2019-12-17,80,32390495.280000,30,True,False,86.240000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME001509,Synthetic SME 001509,RM001,Mediterranean,Technology,MICRO,SOLE_PROPRIETOR,2018-03-18,101,17919643.260000,3,False,False,11.480000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME001510,Synthetic SME 001510,RM016,Mediterranean,Wholesale Trade,MICRO,SOLE_PROPRIETOR,2025-05-09,15,11469627.980000,8,False,False,68.820000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME001511,Synthetic SME 001511,RM044,Eastern,Hospitality,MICRO,SOLE_PROPRIETOR,2019-01-21,90,13494119.510000,8,False,False,70.080000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME001512,Synthetic SME 001512,RM013,Black Sea,Agriculture,MICRO,LIMITED,2025-12-20,7,18213058.580000,2,True,False,63.030000,True,BRANCH,CONTROLLED_SYNTHETIC
SME001513,Synthetic SME 001513,RM009,Marmara,Technology,SMALL,JOINT_STOCK,2021-08-09,60,123413840.020000,39,False,True,62.240000,True,RM_CALL,CONTROLLED_SYNTHETIC
