holding_id,customer_id,product_code,opened_date,exposure_try,annual_gross_income_try,active_flag,data_class
H0002994,SME003137,BUSINESS_CREDIT_CARD,2025-04-09,239035.500000,1577.650000,True,CONTROLLED_SYNTHETIC
H0002995,SME003139,BUSINESS_CREDIT_CARD,2024-12-21,122587.560000,2567.840000,True,CONTROLLED_SYNTHETIC
H0002996,SME003140,BUSINESS_CREDIT_CARD,2021-01-17,665542.350000,27949.530000,True,CONTROLLED_SYNTHETIC
H0002997,SME003146,BUSINESS_CREDIT_CARD,2024-03-31,1778592.760000,61884.900000,True,CONTROLLED_SYNTHETIC
H0002998,SME003155,BUSINESS_CREDIT_CARD,2022-07-31,234907.730000,1533.500000,True,CONTROLLED_SYNTHETIC
H0002999,SME003156,BUSINESS_CREDIT_CARD,2020-04-22,247621.140000,4548.900000,True,CONTROLLED_SYNTHETIC
H0003000,SME003158,BUSINESS_CREDIT_CARD,2023-03-11,465536.280000,20216.140000,True,CONTROLLED_SYNTHETIC
H0003001,SME003159,BUSINESS_CREDIT_CARD,2024-01-16,263500.040000,10560.930000,True,CONTROLLED_SYNTHETIC
H0003002,SME003163,BUSINESS_CREDIT_CARD,2022-02-16,51023.350000,1510.210000,True,CONTROLLED_SYNTHETIC
H0003003,SME003164,BUSINESS_CREDIT_CARD,2023-01-14,996758.950000,11930.730000,True,CONTROLLED_SYNTHETIC
H0003004,SME003166,BUSINESS_CREDIT_CARD,2021-02-24,352383.600000,3199.430000,True,CONTROLLED_SYNTHETIC
H0003005,SME003168,BUSINESS_CREDIT_CARD,2023-05-30,898743.550000,24442.350000,True,CONTROLLED_SYNTHETIC
H0003006,SME003171,BUSINESS_CREDIT_CARD,2022-01-24,61497.710000,575.800000,True,CONTROLLED_SYNTHETIC
H0003007,SME003172,BUSINESS_CREDIT_CARD,2021-11-02,592604.760000,2499.700000,True,CONTROLLED_SYNTHETIC
H0003008,SME003176,BUSINESS_CREDIT_CARD,2025-08-05,290197.850000,3612.350000,True,CONTROLLED_SYNTHETIC
H0003009,SME003177,BUSINESS_CREDIT_CARD,2020-12-30,183760.830000,754.360000,True,CONTROLLED_SYNTHETIC
H0003010,SME003178,BUSINESS_CREDIT_CARD,2023-09-18,1283282.310000,48453.270000,True,CONTROLLED_SYNTHETIC
H0003011,SME003183,BUSINESS_CREDIT_CARD,2021-09-17,6181017.040000,211776.850000,True,CONTROLLED_SYNTHETIC
H0003012,SME003184,BUSINESS_CREDIT_CARD,2020-05-27,250431.590000,10312.590000,True,CONTROLLED_SYNTHETIC
H0003013,SME003191,BUSINESS_CREDIT_CARD,2023-12-28,1443884.840000,12344.230000,True,CONTROLLED_SYNTHETIC
H0003014,SME003192,BUSINESS_CREDIT_CARD,2020-03-31,488906.770000,9464.880000,True,CONTROLLED_SYNTHETIC
H0003015,SME003194,BUSINESS_CREDIT_CARD,2023-10-01,786620.210000,40193.210000,True,CONTROLLED_SYNTHETIC
H0003016,SME003196,BUSINESS_CREDIT_CARD,2022-07-26,233226.290000,8381.880000,True,CONTROLLED_SYNTHETIC
H0003017,SME003197,BUSINESS_CREDIT_CARD,2022-07-21,161192.710000,4819.970000,True,CONTROLLED_SYNTHETIC
H0003018,SME003198,BUSINESS_CREDIT_CARD,2025-12-18,2371433.780000,68114.020000,True,CONTROLLED_SYNTHETIC
H0003019,SME000004,PAYROLL_SERVICES,2024-05-02,15779217.280000,289337.630000,True,CONTROLLED_SYNTHETIC
H0003020,SME000005,PAYROLL_SERVICES,2024-03-19,2960857.080000,135258.380000,True,CONTROLLED_SYNTHETIC
H0003021,SME000006,PAYROLL_SERVICES,2025-08-03,17068700.120000,801657.020000,True,CONTROLLED_SYNTHETIC
H0003022,SME000007,PAYROLL_SERVICES,2022-01-11,77753229.760000,877618.310000,True,CONTROLLED_SYNTHETIC
H0003023,SME000016,PAYROLL_SERVICES,2025-10-12,2697939.360000,122070.660000,True,CONTROLLED_SYNTHETIC
H0003024,SME000020,PAYROLL_SERVICES,2023-10-03,4243758.680000,102016.990000,True,CONTROLLED_SYNTHETIC
H0003025,SME000029,PAYROLL_SERVICES,2023-02-21,134398923.120000,7290127.140000,True,CONTROLLED_SYNTHETIC
H0003026,SME000034,PAYROLL_SERVICES,2021-12-10,2460768.320000,57216.120000,True,CONTROLLED_SYNTHETIC
H0003027,SME000036,PAYROLL_SERVICES,2026-01-18,3835136.880000,30187.320000,True,CONTROLLED_SYNTHETIC
H0003028,SME000038,PAYROLL_SERVICES,2021-10-26,18770868.840000,139253.250000,True,CONTROLLED_SYNTHETIC
H0003029,SME000042,PAYROLL_SERVICES,2020-10-27,20009314.480000,982932.880000,True,CONTROLLED_SYNTHETIC
H0003030,SME000046,PAYROLL_SERVICES,2025-11-12,60433369.480000,1080384.900000,True,CONTROLLED_SYNTHETIC
H0003031,SME000051,PAYROLL_SERVICES,2023-08-26,3516147.480000,131580.640000,True,CONTROLLED_SYNTHETIC
H0003032,SME000052,PAYROLL_SERVICES,2021-09-12,785989.200000,39361.870000,True,CONTROLLED_SYNTHETIC
H0003033,SME000057,PAYROLL_SERVICES,2025-08-21,2241208.960000,19900.830000,True,CONTROLLED_SYNTHETIC
H0003034,SME000058,PAYROLL_SERVICES,2022-06-09,69936849.200000,2827618.820000,True,CONTROLLED_SYNTHETIC
H0003035,SME000063,PAYROLL_SERVICES,2022-12-30,65333931.600000,2077436.200000,True,CONTROLLED_SYNTHETIC
H0003036,SME000064,PAYROLL_SERVICES,2022-09-17,2935663.880000,141158.430000,True,CONTROLLED_SYNTHETIC
H0003037,SME000065,PAYROLL_SERVICES,2021-02-10,83814085.280000,1628916.030000,True,CONTROLLED_SYNTHETIC
H0003038,SME000067,PAYROLL_SERVICES,2025-06-30,13719116.040000,336412.190000,True,CONTROLLED_SYNTHETIC
H0003039,SME000074,PAYROLL_SERVICES,2023-08-28,101415631.720000,3815246.260000,True,CONTROLLED_SYNTHETIC
H0003040,SME000077,PAYROLL_SERVICES,2025-02-21,11929818.200000,293137.230000,True,CONTROLLED_SYNTHETIC
H0003041,SME000080,PAYROLL_SERVICES,2024-01-29,19364575.440000,922191.040000,True,CONTROLLED_SYNTHETIC
H0003042,SME000085,PAYROLL_SERVICES,2022-08-04,55994767.280000,869401.530000,True,CONTROLLED_SYNTHETIC
H0003043,SME000087,PAYROLL_SERVICES,2022-08-16,11452385.880000,401920.690000,True,CONTROLLED_SYNTHETIC
H0003044,SME000089,PAYROLL_SERVICES,2021-08-13,11890076.560000,466222.570000,True,CONTROLLED_SYNTHETIC
H0003045,SME000090,PAYROLL_SERVICES,2023-08-07,16590687.640000,402707.460000,True,CONTROLLED_SYNTHETIC
H0003046,SME000094,PAYROLL_SERVICES,2020-05-03,69415543.080000,2695417.790000,True,CONTROLLED_SYNTHETIC
H0003047,SME000095,PAYROLL_SERVICES,2025-02-06,3877444.480000,161731.500000,True,CONTROLLED_SYNTHETIC
H0003048,SME000102,PAYROLL_SERVICES,2022-03-18,18409900.960000,655970.010000,True,CONTROLLED_SYNTHETIC
H0003049,SME000105,PAYROLL_SERVICES,2022-06-11,102249516.160000,5467419.230000,True,CONTROLLED_SYNTHETIC
H0003050,SME000113,PAYROLL_SERVICES,2024-07-08,81501687.320000,4435133.340000,True,CONTROLLED_SYNTHETIC
H0003051,SME000126,PAYROLL_SERVICES,2023-07-29,98679935.920000,4288451.920000,True,CONTROLLED_SYNTHETIC
H0003052,SME000132,PAYROLL_SERVICES,2021-11-16,26266997.960000,796937.730000,True,CONTROLLED_SYNTHETIC
H0003053,SME000133,PAYROLL_SERVICES,2021-06-03,2123729.560000,38719.470000,True,CONTROLLED_SYNTHETIC
H0003054,SME000135,PAYROLL_SERVICES,2024-04-27,11302176.040000,102573.430000,True,CONTROLLED_SYNTHETIC
H0003055,SME000142,PAYROLL_SERVICES,2022-10-10,2047883.560000,21665.960000,True,CONTROLLED_SYNTHETIC
H0003056,SME000144,PAYROLL_SERVICES,2023-05-21,17066129.320000,623385.540000,True,CONTROLLED_SYNTHETIC
H0003057,SME000145,PAYROLL_SERVICES,2020-04-29,76661078.760000,1817475.480000,True,CONTROLLED_SYNTHETIC
H0003058,SME000150,PAYROLL_SERVICES,2022-06-08,7962548.040000,111572.610000,True,CONTROLLED_SYNTHETIC
H0003059,SME000152,PAYROLL_SERVICES,2023-07-24,2624430.560000,52872.170000,True,CONTROLLED_SYNTHETIC
H0003060,SME000154,PAYROLL_SERVICES,2021-09-26,1798386.680000,44516.220000,True,CONTROLLED_SYNTHETIC
H0003061,SME000156,PAYROLL_SERVICES,2024-10-21,16641548.400000,90844.920000,True,CONTROLLED_SYNTHETIC
H0003062,SME000157,PAYROLL_SERVICES,2021-10-01,8471104.800000,437795.160000,True,CONTROLLED_SYNTHETIC
H0003063,SME000158,PAYROLL_SERVICES,2025-04-22,6379766.080000,132902.540000,True,CONTROLLED_SYNTHETIC
H0003064,SME000160,PAYROLL_SERVICES,2023-03-15,3317730.080000,149603.840000,True,CONTROLLED_SYNTHETIC
H0003065,SME000161,PAYROLL_SERVICES,2020-01-26,3479604.000000,29154.470000,True,CONTROLLED_SYNTHETIC
H0003066,SME000162,PAYROLL_SERVICES,2020-06-23,70512111.080000,3719531.310000,True,CONTROLLED_SYNTHETIC
H0003067,SME000164,PAYROLL_SERVICES,2022-02-16,12802908.880000,335561.540000,True,CONTROLLED_SYNTHETIC
H0003068,SME000167,PAYROLL_SERVICES,2025-05-21,3797763.720000,88821.210000,True,CONTROLLED_SYNTHETIC
H0003069,SME000171,PAYROLL_SERVICES,2023-03-13,2414607.600000,29977.950000,True,CONTROLLED_SYNTHETIC
H0003070,SME000172,PAYROLL_SERVICES,2024-10-06,953087.160000,40765.030000,True,CONTROLLED_SYNTHETIC
H0003071,SME000176,PAYROLL_SERVICES,2025-12-31,3162822.880000,13728.380000,True,CONTROLLED_SYNTHETIC
H0003072,SME000177,PAYROLL_SERVICES,2024-07-13,3971532.840000,139921.510000,True,CONTROLLED_SYNTHETIC
H0003073,SME000179,PAYROLL_SERVICES,2020-11-15,6741297.800000,113646.250000,True,CONTROLLED_SYNTHETIC
H0003074,SME000184,PAYROLL_SERVICES,2024-02-22,11197628.040000,288785.160000,True,CONTROLLED_SYNTHETIC
H0003075,SME000190,PAYROLL_SERVICES,2022-04-17,3264553.520000,72423.810000,True,CONTROLLED_SYNTHETIC
H0003076,SME000192,PAYROLL_SERVICES,2020-09-27,2450326.080000,106801.960000,True,CONTROLLED_SYNTHETIC
H0003077,SME000194,PAYROLL_SERVICES,2022-10-16,3581791.920000,41863.090000,True,CONTROLLED_SYNTHETIC
H0003078,SME000202,PAYROLL_SERVICES,2025-08-18,17840082.080000,274023.090000,True,CONTROLLED_SYNTHETIC
H0003079,SME000204,PAYROLL_SERVICES,2021-08-24,18453780.040000,1011491.260000,True,CONTROLLED_SYNTHETIC
H0003080,SME000205,PAYROLL_SERVICES,2021-12-17,67481212.720000,732915.160000,True,CONTROLLED_SYNTHETIC
H0003081,SME000206,PAYROLL_SERVICES,2021-05-05,60412010.920000,2329364.460000,True,CONTROLLED_SYNTHETIC
H0003082,SME000207,PAYROLL_SERVICES,2025-10-27,12015569.720000,421427.130000,True,CONTROLLED_SYNTHETIC
H0003083,SME000208,PAYROLL_SERVICES,2020-10-22,41071259.560000,605443.210000,True,CONTROLLED_SYNTHETIC
H0003084,SME000220,PAYROLL_SERVICES,2024-11-25,3560540.560000,51749.650000,True,CONTROLLED_SYNTHETIC
H0003085,SME000221,PAYROLL_SERVICES,2022-01-17,8138012.920000,121479.590000,True,CONTROLLED_SYNTHETIC
H0003086,SME000226,PAYROLL_SERVICES,2023-08-24,9773089.920000,181382.200000,True,CONTROLLED_SYNTHETIC
H0003087,SME000227,PAYROLL_SERVICES,2024-12-16,3454371.760000,130706.170000,True,CONTROLLED_SYNTHETIC
H0003088,SME000228,PAYROLL_SERVICES,2022-07-11,3066555.720000,16263.320000,True,CONTROLLED_SYNTHETIC
H0003089,SME000231,PAYROLL_SERVICES,2021-05-01,36329126.600000,1402397.780000,True,CONTROLLED_SYNTHETIC
H0003090,SME000245,PAYROLL_SERVICES,2022-08-09,898205.200000,9269.350000,True,CONTROLLED_SYNTHETIC
H0003091,SME000252,PAYROLL_SERVICES,2025-05-05,1620312.920000,88442.500000,True,CONTROLLED_SYNTHETIC
H0003092,SME000254,PAYROLL_SERVICES,2020-08-02,75942256.680000,4089654.530000,True,CONTROLLED_SYNTHETIC
H0003093,SME000257,PAYROLL_SERVICES,2020-07-22,1254458.920000,64599.860000,True,CONTROLLED_SYNTHETIC
H0003094,SME000258,PAYROLL_SERVICES,2025-03-14,13420074.400000,717276.350000,True,CONTROLLED_SYNTHETIC
H0003095,SME000260,PAYROLL_SERVICES,2024-06-03,1230837.800000,23988.590000,True,CONTROLLED_SYNTHETIC
H0003096,SME000262,PAYROLL_SERVICES,2025-01-06,2758168.840000,60184.560000,True,CONTROLLED_SYNTHETIC
H0003097,SME000264,PAYROLL_SERVICES,2021-05-27,11653776.920000,392616.990000,True,CONTROLLED_SYNTHETIC
H0003098,SME000270,PAYROLL_SERVICES,2022-04-24,3242810.000000,39184.750000,True,CONTROLLED_SYNTHETIC
H0003099,SME000271,PAYROLL_SERVICES,2022-03-18,11999592.800000,171921.360000,True,CONTROLLED_SYNTHETIC
H0003100,SME000284,PAYROLL_SERVICES,2020-04-04,16754065.360000,762359.390000,True,CONTROLLED_SYNTHETIC
H0003101,SME000288,PAYROLL_SERVICES,2025-09-22,80945709.560000,1256365.790000,True,CONTROLLED_SYNTHETIC
H0003102,SME000297,PAYROLL_SERVICES,2022-05-05,3263414.640000,60091.770000,True,CONTROLLED_SYNTHETIC
H0003103,SME000299,PAYROLL_SERVICES,2023-05-25,2485774.160000,22393.040000,True,CONTROLLED_SYNTHETIC
H0003104,SME000300,PAYROLL_SERVICES,2024-04-25,2740783.120000,27023.640000,True,CONTROLLED_SYNTHETIC
H0003105,SME000308,PAYROLL_SERVICES,2023-04-14,18717824.560000,307206.160000,True,CONTROLLED_SYNTHETIC
H0003106,SME000309,PAYROLL_SERVICES,2026-02-16,18319733.840000,730504.080000,True,CONTROLLED_SYNTHETIC
H0003107,SME000317,PAYROLL_SERVICES,2023-06-26,1163326.280000,42274.560000,True,CONTROLLED_SYNTHETIC
H0003108,SME000319,PAYROLL_SERVICES,2021-10-07,3071409.240000,104852.090000,True,CONTROLLED_SYNTHETIC
H0003109,SME000330,PAYROLL_SERVICES,2023-07-27,48856549.400000,2073317.790000,True,CONTROLLED_SYNTHETIC
H0003110,SME000331,PAYROLL_SERVICES,2021-02-17,13826259.800000,173464.290000,True,CONTROLLED_SYNTHETIC
H0003111,SME000333,PAYROLL_SERVICES,2025-02-12,13148291.040000,674951.280000,True,CONTROLLED_SYNTHETIC
H0003112,SME000335,PAYROLL_SERVICES,2024-02-26,26886482.440000,1175867.510000,True,CONTROLLED_SYNTHETIC
H0003113,SME000343,PAYROLL_SERVICES,2020-04-02,2077373.520000,84634.480000,True,CONTROLLED_SYNTHETIC
H0003114,SME000345,PAYROLL_SERVICES,2023-04-14,3349926.040000,95767.240000,True,CONTROLLED_SYNTHETIC
H0003115,SME000346,PAYROLL_SERVICES,2021-02-11,12679054.800000,232979.280000,True,CONTROLLED_SYNTHETIC
H0003116,SME000347,PAYROLL_SERVICES,2026-05-12,3645018.720000,25522.180000,True,CONTROLLED_SYNTHETIC
H0003117,SME000356,PAYROLL_SERVICES,2024-01-29,5154673.880000,67239.890000,True,CONTROLLED_SYNTHETIC
H0003118,SME000357,PAYROLL_SERVICES,2023-07-19,4627158.280000,30341.640000,True,CONTROLLED_SYNTHETIC
H0003119,SME000362,PAYROLL_SERVICES,2021-11-11,2307554.520000,110659.670000,True,CONTROLLED_SYNTHETIC
H0003120,SME000364,PAYROLL_SERVICES,2024-10-08,14918303.000000,585024.960000,True,CONTROLLED_SYNTHETIC
H0003121,SME000365,PAYROLL_SERVICES,2022-03-30,1824942.520000,44838.110000,True,CONTROLLED_SYNTHETIC
H0003122,SME000371,PAYROLL_SERVICES,2020-07-15,1435788.240000,23970.550000,True,CONTROLLED_SYNTHETIC
H0003123,SME000373,PAYROLL_SERVICES,2021-11-03,8742903.760000,411791.770000,True,CONTROLLED_SYNTHETIC
H0003124,SME000374,PAYROLL_SERVICES,2022-04-15,19530450.160000,512720.690000,True,CONTROLLED_SYNTHETIC
H0003125,SME000378,PAYROLL_SERVICES,2022-11-26,60859338.280000,1188458.170000,True,CONTROLLED_SYNTHETIC
H0003126,SME000380,PAYROLL_SERVICES,2026-03-08,3843088.080000,108660.160000,True,CONTROLLED_SYNTHETIC
H0003127,SME000383,PAYROLL_SERVICES,2024-11-18,11995030.800000,524164.520000,True,CONTROLLED_SYNTHETIC
H0003128,SME000385,PAYROLL_SERVICES,2023-07-31,16363354.960000,113521.590000,True,CONTROLLED_SYNTHETIC
H0003129,SME000397,PAYROLL_SERVICES,2022-02-21,17424515.720000,227555.730000,True,CONTROLLED_SYNTHETIC
H0003130,SME000399,PAYROLL_SERVICES,2022-12-13,24601376.160000,924841.850000,True,CONTROLLED_SYNTHETIC
H0003131,SME000401,PAYROLL_SERVICES,2025-12-04,15694075.040000,697409.880000,True,CONTROLLED_SYNTHETIC
H0003132,SME000403,PAYROLL_SERVICES,2023-01-09,20090819.520000,985330.120000,True,CONTROLLED_SYNTHETIC
H0003133,SME000404,PAYROLL_SERVICES,2025-03-13,12409403.880000,211074.680000,True,CONTROLLED_SYNTHETIC
H0003134,SME000407,PAYROLL_SERVICES,2026-04-27,14472935.960000,539427.060000,True,CONTROLLED_SYNTHETIC
H0003135,SME000408,PAYROLL_SERVICES,2020-11-08,15733255.400000,198138.740000,True,CONTROLLED_SYNTHETIC
H0003136,SME000413,PAYROLL_SERVICES,2025-12-21,1861944.760000,21278.160000,True,CONTROLLED_SYNTHETIC
H0003137,SME000421,PAYROLL_SERVICES,2023-03-11,1022412.400000,24814.290000,True,CONTROLLED_SYNTHETIC
H0003138,SME000423,PAYROLL_SERVICES,2021-03-21,3683406.480000,115673.790000,True,CONTROLLED_SYNTHETIC
H0003139,SME000424,PAYROLL_SERVICES,2025-05-07,83387042.280000,1948574.110000,True,CONTROLLED_SYNTHETIC
H0003140,SME000426,PAYROLL_SERVICES,2023-05-28,60257458.000000,1045492.870000,True,CONTROLLED_SYNTHETIC
H0003141,SME000427,PAYROLL_SERVICES,2025-02-24,4106680.600000,143176.420000,True,CONTROLLED_SYNTHETIC
H0003142,SME000434,PAYROLL_SERVICES,2023-01-10,16746909.480000,877507.340000,True,CONTROLLED_SYNTHETIC
H0003143,SME000436,PAYROLL_SERVICES,2025-10-14,13143166.800000,614366.730000,True,CONTROLLED_SYNTHETIC
H0003144,SME000442,PAYROLL_SERVICES,2024-07-31,8287796.320000,102710.410000,True,CONTROLLED_SYNTHETIC
H0003145,SME000444,PAYROLL_SERVICES,2023-08-22,19467641.800000,593762.680000,True,CONTROLLED_SYNTHETIC
H0003146,SME000445,PAYROLL_SERVICES,2021-11-13,10523724.840000,157193.930000,True,CONTROLLED_SYNTHETIC
H0003147,SME000446,PAYROLL_SERVICES,2026-01-26,22370898.720000,988369.960000,True,CONTROLLED_SYNTHETIC
H0003148,SME000448,PAYROLL_SERVICES,2021-02-07,16444297.760000,300019.190000,True,CONTROLLED_SYNTHETIC
H0003149,SME000450,PAYROLL_SERVICES,2020-03-15,11959963.000000,622976.440000,True,CONTROLLED_SYNTHETIC
H0003150,SME000454,PAYROLL_SERVICES,2021-01-09,6819873.280000,111774.160000,True,CONTROLLED_SYNTHETIC
H0003151,SME000456,PAYROLL_SERVICES,2022-12-27,2765868.280000,70528.860000,True,CONTROLLED_SYNTHETIC
H0003152,SME000460,PAYROLL_SERVICES,2023-07-02,14515513.320000,396402.490000,True,CONTROLLED_SYNTHETIC
H0003153,SME000461,PAYROLL_SERVICES,2026-04-17,12009723.960000,523598.260000,True,CONTROLLED_SYNTHETIC
H0003154,SME000462,PAYROLL_SERVICES,2020-06-26,3404508.200000,77901.280000,True,CONTROLLED_SYNTHETIC
H0003155,SME000463,PAYROLL_SERVICES,2023-02-27,13277043.040000,94124.810000,True,CONTROLLED_SYNTHETIC
H0003156,SME000466,PAYROLL_SERVICES,2024-11-08,6617223.160000,253424.910000,True,CONTROLLED_SYNTHETIC
H0003157,SME000468,PAYROLL_SERVICES,2021-02-24,2801076.560000,111667.810000,True,CONTROLLED_SYNTHETIC
H0003158,SME000469,PAYROLL_SERVICES,2024-05-07,3085202.480000,95203.390000,True,CONTROLLED_SYNTHETIC
H0003159,SME000474,PAYROLL_SERVICES,2021-08-20,50427022.760000,1633098.800000,True,CONTROLLED_SYNTHETIC
H0003160,SME000475,PAYROLL_SERVICES,2024-07-15,3986433.000000,172506.020000,True,CONTROLLED_SYNTHETIC
H0003161,SME000476,PAYROLL_SERVICES,2020-02-19,1400918.240000,76749.790000,True,CONTROLLED_SYNTHETIC
H0003162,SME000477,PAYROLL_SERVICES,2024-08-25,20854678.160000,667719.410000,True,CONTROLLED_SYNTHETIC
H0003163,SME000481,PAYROLL_SERVICES,2022-04-28,7919195.120000,265877.200000,True,CONTROLLED_SYNTHETIC
H0003164,SME000484,PAYROLL_SERVICES,2023-12-06,1104292.400000,34456.150000,True,CONTROLLED_SYNTHETIC
H0003165,SME000485,PAYROLL_SERVICES,2021-03-03,2159476.480000,115755.720000,True,CONTROLLED_SYNTHETIC
H0003166,SME000487,PAYROLL_SERVICES,2022-11-16,6383218.600000,166537.740000,True,CONTROLLED_SYNTHETIC
H0003167,SME000488,PAYROLL_SERVICES,2025-12-13,3857538.960000,194262.530000,True,CONTROLLED_SYNTHETIC
H0003168,SME000489,PAYROLL_SERVICES,2021-05-08,3816050.160000,143716.440000,True,CONTROLLED_SYNTHETIC
H0003169,SME000492,PAYROLL_SERVICES,2025-02-24,1396293.280000,42471.920000,True,CONTROLLED_SYNTHETIC
H0003170,SME000493,PAYROLL_SERVICES,2024-01-13,3752992.680000,109613.100000,True,CONTROLLED_SYNTHETIC
H0003171,SME000495,PAYROLL_SERVICES,2023-07-28,10147712.760000,194367.540000,True,CONTROLLED_SYNTHETIC
H0003172,SME000496,PAYROLL_SERVICES,2020-08-30,54063147.360000,1407351.630000,True,CONTROLLED_SYNTHETIC
H0003173,SME000497,PAYROLL_SERVICES,2022-08-28,15116347.440000,757040.800000,True,CONTROLLED_SYNTHETIC
H0003174,SME000498,PAYROLL_SERVICES,2023-05-25,821598.760000,12494.730000,True,CONTROLLED_SYNTHETIC
H0003175,SME000499,PAYROLL_SERVICES,2024-02-20,7772817.360000,250846.530000,True,CONTROLLED_SYNTHETIC
H0003176,SME000503,PAYROLL_SERVICES,2026-04-23,15813309.680000,66725.600000,True,CONTROLLED_SYNTHETIC
H0003177,SME000505,PAYROLL_SERVICES,2022-07-03,19805386.080000,242643.660000,True,CONTROLLED_SYNTHETIC
H0003178,SME000506,PAYROLL_SERVICES,2026-01-01,72708155.360000,3723922.990000,True,CONTROLLED_SYNTHETIC
H0003179,SME000512,PAYROLL_SERVICES,2023-05-06,2526399.160000,123587.440000,True,CONTROLLED_SYNTHETIC
H0003180,SME000516,PAYROLL_SERVICES,2023-08-10,6733473.840000,228459.590000,True,CONTROLLED_SYNTHETIC
H0003181,SME000527,PAYROLL_SERVICES,2022-09-22,10503886.480000,546099.480000,True,CONTROLLED_SYNTHETIC
H0003182,SME000528,PAYROLL_SERVICES,2021-01-18,3385250.640000,177737.700000,True,CONTROLLED_SYNTHETIC
H0003183,SME000529,PAYROLL_SERVICES,2024-03-28,2307288.280000,81381.380000,True,CONTROLLED_SYNTHETIC
H0003184,SME000531,PAYROLL_SERVICES,2023-10-12,2227007.760000,118512.810000,True,CONTROLLED_SYNTHETIC
H0003185,SME000536,PAYROLL_SERVICES,2026-01-11,1610686.160000,61764.720000,True,CONTROLLED_SYNTHETIC
H0003186,SME000539,PAYROLL_SERVICES,2023-01-22,1411956.520000,73799.080000,True,CONTROLLED_SYNTHETIC
H0003187,SME000544,PAYROLL_SERVICES,2020-06-08,16339965.000000,343231.280000,True,CONTROLLED_SYNTHETIC
H0003188,SME000549,PAYROLL_SERVICES,2021-06-16,1280356.120000,59736.770000,True,CONTROLLED_SYNTHETIC
H0003189,SME000558,PAYROLL_SERVICES,2023-07-11,52057648.160000,2063265.490000,True,CONTROLLED_SYNTHETIC
H0003190,SME000559,PAYROLL_SERVICES,2022-08-20,17864638.360000,906443.150000,True,CONTROLLED_SYNTHETIC
H0003191,SME000561,PAYROLL_SERVICES,2022-10-01,3259494.320000,115691.630000,True,CONTROLLED_SYNTHETIC
H0003192,SME000563,PAYROLL_SERVICES,2024-11-24,1958633.440000,56484.700000,True,CONTROLLED_SYNTHETIC
H0003193,SME000564,PAYROLL_SERVICES,2023-07-30,17564598.640000,826151.840000,True,CONTROLLED_SYNTHETIC
H0003194,SME000565,PAYROLL_SERVICES,2022-10-16,12593382.880000,603892.700000,True,CONTROLLED_SYNTHETIC
H0003195,SME000584,PAYROLL_SERVICES,2020-11-20,8004306.360000,359612.220000,True,CONTROLLED_SYNTHETIC
H0003196,SME000588,PAYROLL_SERVICES,2022-02-23,4106924.960000,30525.730000,True,CONTROLLED_SYNTHETIC
H0003197,SME000589,PAYROLL_SERVICES,2022-07-26,20581682.200000,521164.800000,True,CONTROLLED_SYNTHETIC
H0003198,SME000592,PAYROLL_SERVICES,2023-03-15,18844153.400000,366531.060000,True,CONTROLLED_SYNTHETIC
H0003199,SME000594,PAYROLL_SERVICES,2020-10-28,14003721.920000,270071.570000,True,CONTROLLED_SYNTHETIC
H0003200,SME000597,PAYROLL_SERVICES,2026-03-25,18311690.160000,563646.950000,True,CONTROLLED_SYNTHETIC
H0003201,SME000599,PAYROLL_SERVICES,2024-03-24,3381350.440000,143844.890000,True,CONTROLLED_SYNTHETIC
H0003202,SME000602,PAYROLL_SERVICES,2021-06-01,9276783.840000,437315.270000,True,CONTROLLED_SYNTHETIC
H0003203,SME000603,PAYROLL_SERVICES,2021-04-29,11663065.760000,606015.080000,True,CONTROLLED_SYNTHETIC
H0003204,SME000605,PAYROLL_SERVICES,2024-06-01,18319584.560000,448648.380000,True,CONTROLLED_SYNTHETIC
H0003205,SME000606,PAYROLL_SERVICES,2026-04-13,1583784.920000,56826.870000,True,CONTROLLED_SYNTHETIC
H0003206,SME000609,PAYROLL_SERVICES,2021-10-31,2395406.600000,82250.030000,True,CONTROLLED_SYNTHETIC
H0003207,SME000613,PAYROLL_SERVICES,2022-07-08,3425276.640000,36786.520000,True,CONTROLLED_SYNTHETIC
H0003208,SME000618,PAYROLL_SERVICES,2021-07-13,3299517.800000,61189.830000,True,CONTROLLED_SYNTHETIC
H0003209,SME000623,PAYROLL_SERVICES,2025-06-26,3594730.160000,42155.840000,True,CONTROLLED_SYNTHETIC
H0003210,SME000624,PAYROLL_SERVICES,2020-04-16,20875812.920000,413192.850000,True,CONTROLLED_SYNTHETIC
H0003211,SME000632,PAYROLL_SERVICES,2020-06-22,1195486.800000,47857.270000,True,CONTROLLED_SYNTHETIC
H0003212,SME000646,PAYROLL_SERVICES,2022-11-08,9820644.960000,245700.960000,True,CONTROLLED_SYNTHETIC
H0003213,SME000648,PAYROLL_SERVICES,2021-02-06,19201489.400000,389065.590000,True,CONTROLLED_SYNTHETIC
H0003214,SME000649,PAYROLL_SERVICES,2021-10-18,9077521.920000,445720.520000,True,CONTROLLED_SYNTHETIC
H0003215,SME000656,PAYROLL_SERVICES,2024-03-18,1818524.040000,11242.300000,True,CONTROLLED_SYNTHETIC
H0003216,SME000660,PAYROLL_SERVICES,2022-05-23,18520776.600000,145522.120000,True,CONTROLLED_SYNTHETIC
